,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
9,0.013864467038692633,212.13203435596432,2.0479999780654907,0.09999999999999998,1.042,-0.48,45945.720823021686,24.73328319443514,48.92277834985192,646018382.6667,-5122048.0,46039.44035195121,13.690838464427726,3813
18,0.00766913377464541,460.57793515969075,2.0479999780654907,0.09999999999999998,1.042,-0.48,45921.33029754605,24.73328319443514,48.92277834985192,646018382.6667,-5122048.0,46039.44035195121,15.369453757708243,3813
21,0.0069261752711696194,460.57793515969075,2.0479999780654907,0.6,1.042,-0.48,45931.69800746881,24.73328319443514,48.92277834985192,646018382.6667,-5122048.0,46039.44035195121,14.679396750711637,3813
36,0.014685634628903767,212.13203435596432,2.0479999780654907,0.09999999999999998,1.046,-0.48,45936.35165037834,24.649964893338975,49.01251916897055,646018382.6667,-5122048.0,46039.440351759404,14.358878882493878,3813
39,0.010188160331728214,212.13203435596432,2.0479999780654907,0.6,1.046,-0.48,45944.1871349452,24.649964893338975,49.01251916897055,646018382.6667,-5122048.0,46039.440351759404,13.802406805641262,3813
45,0.007950243877987711,460.57793515969075,2.0479999780654907,0.09999999999999998,1.046,-0.48,45913.9748842859,24.649964893338975,49.01251916897055,646018382.6667,-5122048.0,46039.440351759404,15.840799694049956,3813
47,0.010088603872219904,460.57793515969075,1.0240000486373901,0.09999999999999998,1.046,-0.48,28399.209399528165,24.649964893338975,49.01251916897055,646018383.1787,1024.0,28498.047833463246,14.059760590783998,3813
48,0.00727912782741906,460.57793515969075,2.0479999780654907,0.6,1.046,-0.48,45922.37608877221,24.649964893338975,49.01251916897055,646018382.6667,-5122048.0,46039.440351759404,15.301258966973569,3813
51,0.005628307324228895,460.57793515969075,2.0479999780654907,1.1,1.046,-0.48,45940.42033396866,24.649964893338975,49.01251916897055,646018382.6667,-5122048.0,46039.440351759404,14.072669810007364,3813
63,0.014295428615975032,212.13203435596432,2.0479999780654907,0.09999999999999998,1.05,-0.48,45942.300906820856,24.567171320601314,49.101997014163956,646018382.6667,-5122048.0,46039.440351918,13.938396256179692,3813
