,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
6,0.010617231578835757,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.5979999999999999,-0.48,45936.666918991206,141.24683821627738,37.48150259098531,646018382.6667,-5122048.0,46039.44035021711,14.336905609363924,1763
8,0.0069452640910075665,212.13203435596432,2.0479999780654907,0.6,-0.5979999999999999,-0.48,45947.09920851335,141.24683821627738,37.48150259098531,646018382.6667,-5122048.0,46039.44035021711,13.589785995648654,1763
12,0.00664019239528305,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.5979999999999999,-0.48,45907.46800521381,141.24683821627738,37.48150259098531,646018382.6667,-5122048.0,46039.44035021711,16.246374672726542,1763
13,0.007857212057225308,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.5979999999999999,-0.48,28393.721819887876,141.24683821627738,37.48150259098531,646018383.4347,2561024.0,28483.49260063807,13.399311978619933,1763
14,0.005488228059842784,460.57793515969075,2.0479999780654907,0.6,-0.5979999999999999,-0.48,45922.58234928398,141.24683821627738,37.48150259098531,646018382.6667,-5122048.0,46039.44035021711,15.287772953123975,1763
16,0.003773705156196023,460.57793515969075,2.0479999780654907,1.1,-0.5979999999999999,-0.48,45946.24001481413,141.24683821627738,37.48150259098531,646018382.6667,-5122048.0,46039.44035021711,13.652863099216974,1763
24,0.009820525883030758,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.5939999999999999,-0.48,45950.048732440104,141.05898772397833,37.368932377893515,646018382.6667,-5122048.0,46039.44035050862,13.370984860399712,1763
30,0.006270905336172824,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.5939999999999999,-0.48,45920.69464653065,141.05898772397833,37.368932377893515,646018382.6667,-5122048.0,46039.44035050862,15.410756242182051,1763
32,0.005143691778192007,460.57793515969075,2.0479999780654907,0.6,-0.5939999999999999,-0.48,45935.42322769647,141.05898772397833,37.368932377893515,646018382.6667,-5122048.0,46039.44035050862,14.423392306399657,1763
48,0.006174230679099127,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.5899999999999999,-0.48,45926.26460868265,140.86960044301472,37.2563237504479,646018382.6667,-5122048.0,46039.440350840334,15.044982031074946,1763
50,0.005009419561632155,460.57793515969075,2.0479999780654907,0.6,-0.5899999999999999,-0.48,45942.6612237794,140.86960044301472,37.2563237504479,646018382.6667,-5122048.0,46039.440350840334,13.91252148684274,1763
66,0.006234976407864581,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.5859999999999999,-0.48,45923.51339081526,140.6786616270513,37.14368246621554,646018382.6667,-5122048.0,46039.44035073889,15.226750140698828,1763
