4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
101.6895980834961,0.0021451994503511986,1000.0,0.0,0.0,1432.950439453125,2.474118918865319,66.68004223148242,0.256,-0.1,-1.0,0.72,3980,63.61941001913877,3903.9639619430554,646018382.6027,-5760256
101.6895980834961,0.00652057683223,1000.0,0.0,0.0,1432.950439453125,7.438776623843298,98.54489101312934,0.256,-0.1,-1.0,0.72,3980,70.8771921834106,3903.9639619430554,646018383.1147,-640256
101.6895980834961,0.005652409256574003,726.7414965190549,0.0,0.0,1432.950439453125,4.8704145936576895,79.74638003715282,0.256,-0.1,-1.0,0.72,3980,67.88591088009592,3903.9639619430554,646018382.7307,-4480256
101.6895980834961,0.0060885595578930255,880.512772420608,0.0,0.0,1432.950439453125,4.430634914231008,75.05268149263995,0.256,0.7049325841154548,-1.0,0.72,3980,65.23741862103854,3903.9639619430554,646018382.7947,-3840256
101.6895980834961,0.008627745070462168,940.5972108637835,0.0,0.0,1432.950439453125,9.31690792731822,116.7354431237384,0.256,-0.1,-1.0,0.72,3980,73.33305646067586,3903.9639619430554,646018383.3067,1280256
101.6895980834961,0.00712371895804367,1000.0,0.0,0.0,1432.950439453125,8.08334014233519,106.3472396411735,0.256,-0.1,-1.0,0.72,3980,73.67704571282975,3903.9639619430554,646018383.4347,2560256
101.6895980834961,0.007162966566557626,997.1126012159756,0.0,0.0,1432.950439453125,8.115289826793932,105.12011034492139,0.256,-0.1,-1.0,0.72,3980,72.19114585848884,3903.9639619430554,646018383.4987,3200256
101.6895980834961,0.0077207224072719065,1000.0,0.0,0.0,1432.950439453125,8.869313396452334,121.48178762042909,0.256,-0.1,-1.0,0.72,3980,82.14942755818467,3903.9639619430554,646018384.1387,9600256
101.6895980834961,0.0069511404476395484,1000.0,0.0,0.0,1432.950439453125,7.926802315864497,114.4230775555008,0.256,-0.1,-1.0,0.72,3980,83.00598007810342,3903.9639619430554,646018384.0107,8320256
101.6895980834961,0.006417284305728065,1000.0,0.0,0.0,1432.950439453125,7.376670261088789,94.86966659497354,0.256,-0.1,-1.0,0.72,3980,67.66203452455767,3903.9639619430554,646018384.2027,10240256
101.6895980834961,0.004759391137114061,1000.0,0.0,0.0,1432.950439453125,5.494448485575477,77.176013610855,0.256,-0.1,-1.0,0.72,3980,62.08153153053367,3903.9639619430554,646018384.2667,10880256
101.6895980834961,0.003385414542878276,936.6827690004828,0.0,0.0,1432.950439453125,3.680364520098205,70.78032035729422,0.256,-0.1,-1.0,0.72,3980,64.00777885689537,3903.9639619430554,646018388.6826999,55040256
101.6895980834961,0.003964197008197172,931.3249981520737,0.0,0.0,1432.950439453125,4.317146066983735,71.63143102830638,0.256,-0.1,-1.0,0.72,3980,62.312555946469814,3903.9639619430554,646018388.7466999,55680256
101.6895980834961,0.007062308571815019,672.2518787470245,0.0,0.0,1432.950439453125,4.641474516024454,77.32281573232684,0.256,0.8292317150520395,-1.0,0.72,3980,66.55117289087462,3903.9639619430554,646018388.8747,56960256
101.6895980834961,0.00867991958150713,519.5496610583502,0.0,0.0,1432.950439453125,5.145827291110584,80.35057815466814,0.256,0.18152281192890896,-1.0,0.72,3980,67.1108088996989,3903.9639619430554,646018388.8106999,56320256
