,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
6,0.012113568383440399,460.57793515969075,1.0240000486373901,0.09999999999999998,1.402,-0.44,28218.156126289632,17.423806730102555,55.76317673066844,646018382.9226999,-2561024.0,28312.377048233982,13.72741213370898,4264
7,0.012831410582151766,460.57793515969075,1.0240000486373901,0.6,1.402,-0.44,28217.940179116173,17.423806730102555,55.76317673066844,646018382.9226999,-2561024.0,28312.377048233982,13.743134221698462,4264
25,0.012735151697677216,460.57793515969075,1.0240000486373901,0.6,1.41,-0.44,28220.86777137918,17.33088417729615,55.901153596500855,646018382.9226999,-2561024.0,28312.37704826063,13.52843500789727,4264
30,0.029934748130981056,212.13203435596432,1.0240000486373901,0.09999999999999998,1.414,-0.44,28220.872003380526,17.28478226804535,55.96980193704909,646018382.9226999,-2561024.0,28312.377048202485,13.528122177298593,4264
33,0.012152958489664538,460.57793515969075,1.0240000486373901,0.09999999999999998,1.414,-0.44,28217.64173242772,17.28478226804535,55.96980193704909,646018382.9226999,-2561024.0,28312.377048202485,13.764833146447064,4264
34,0.012952110748542252,460.57793515969075,1.0240000486373901,0.6,1.414,-0.44,28216.37532864645,17.28478226804535,55.96980193704909,646018382.9226999,-2561024.0,28312.377048202485,13.85653055826283,4264
35,0.012674722066342075,460.57793515969075,1.0240000486373901,1.1,1.414,-0.44,28219.428929702946,17.28478226804535,55.96980193704909,646018382.9226999,-2561024.0,28312.377048202485,13.634377030105805,4264
39,0.030394160744978006,212.13203435596432,1.0240000486373901,0.09999999999999998,1.418,-0.44,28217.914778350805,17.23891755166277,56.03822458925361,646018382.9226999,-2561024.0,28312.377048170234,13.744982344072248,4264
40,0.023911361214273643,212.13203435596432,1.0240000486373901,0.6,1.418,-0.44,28218.462179277947,17.23891755166277,56.03822458925361,646018382.9226999,-2561024.0,28312.377048170234,13.705098970258252,4264
42,0.012236485938844703,460.57793515969075,1.0240000486373901,0.09999999999999998,1.418,-0.44,28216.43773398545,17.23891755166277,56.03822458925361,646018382.9226999,-2561024.0,28312.377048170234,13.852026146725478,4264
43,0.0131009025947024,460.57793515969075,1.0240000486373901,0.6,1.418,-0.44,28214.18265543385,17.23891755166277,56.03822458925361,646018382.9226999,-2561024.0,28312.377048170234,14.013878316610482,4264
44,0.012903662309577759,460.57793515969075,1.0240000486373901,1.1,1.418,-0.44,28216.07321717256,17.23891755166277,56.03822458925361,646018382.9226999,-2561024.0,28312.377048170234,13.878316252173589,4264
60,0.011956615592555044,460.57793515969075,1.0240000486373901,0.09999999999999998,1.426,-0.44,28220.83038434773,17.1478926444066,56.174395947321415,646018382.9226999,-2561024.0,28312.377048262533,13.531198314621179,4264
61,0.01270672003102185,460.57793515969075,1.0240000486373901,0.6,1.426,-0.44,28220.508813248314,17.1478926444066,56.174395947321415,646018382.9226999,-2561024.0,28312.377048262533,13.554942642019475,4264
66,0.03024671321469028,212.13203435596432,1.0240000486373901,0.09999999999999998,1.43,-0.44,28220.080915550825,17.102728969052375,56.24214621189692,646018382.9226999,-2561024.0,28312.377048215913,13.586473616438337,4264
69,0.012216941753455914,460.57793515969075,1.0240000486373901,0.09999999999999998,1.43,-0.44,28217.09168517626,17.102728969052375,56.24214621189692,646018382.9226999,-2561024.0,28312.377048215913,13.804735639602304,4264
70,0.013040578856469767,460.57793515969075,1.0240000486373901,0.6,1.43,-0.44,28215.951744228183,17.102728969052375,56.24214621189692,646018382.9226999,-2561024.0,28312.377048215913,13.887066211963521,4264
71,0.012821507166613667,460.57793515969075,1.0240000486373901,1.1,1.43,-0.44,28219.08896020299,17.102728969052375,56.24214621189692,646018382.9226999,-2561024.0,28312.377048215913,13.65928900147612,4264
87,0.012093836544153096,460.57793515969075,1.0240000486373901,0.09999999999999998,1.438,-0.44,28218.960936337207,17.013090587877663,56.37697980640434,646018382.9226999,-2561024.0,28312.377048218495,13.668658447798606,4264
88,0.012928599362807068,460.57793515969075,1.0240000486373901,0.6,1.438,-0.44,28217.51763909338,17.013090587877663,56.37697980640434,646018382.9226999,-2561024.0,28312.377048218495,13.773845441641512,4264
89,0.012742707976552272,460.57793515969075,1.0240000486373901,1.1,1.438,-0.44,28219.759493467198,17.013090587877663,56.37697980640434,646018382.9226999,-2561024.0,28312.377048218495,13.610110561732963,4264
96,0.012010790292731124,460.57793515969075,1.0240000486373901,0.09999999999999998,1.4,-0.437,28221.000502042214,17.335380494714588,55.712242090561524,646018382.9226999,-2561024.0,28312.377048282073,13.518620213606027,4264
