4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
1426.341796875,0.0033048893177378873,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,2.9903470462859185,72.41568489136503,0.256,0.664233703178713,-1.18,0.32,6181,67.94459716274957,6156.0170387693315,646018382.6027,-5760256
1426.341796875,0.006125035392640401,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,7.68118131440336,102.59433296255551,0.256,-0.1,-1.18,0.32,6181,73.09405977018585,6156.0170387693315,646018383.1147,-640256
1426.341796875,0.00496153092880914,802.9535297326453,1100.548095703125,351.1685791015625,2639.05615234375,5.215612254189958,88.17496758401349,0.256,-0.1,-1.18,0.32,6181,74.57366199098526,6156.0170387693315,646018382.7307,-4480256
1426.341796875,0.005480384823138017,759.8279004791654,1100.548095703125,351.1685791015625,2639.05615234375,4.590249663683058,79.87865614515027,0.256,0.4846587822648694,-1.18,0.32,6181,69.34346015767906,6156.0170387693315,646018382.7947,-3840256
1426.341796875,0.008754901207544871,844.6429816474343,1100.548095703125,351.1685791015625,2639.05615234375,9.63062911121941,116.17113039086883,0.256,-0.1,-1.18,0.32,6181,69.79662185193544,6156.0170387693315,646018383.3067,1280256
1426.341796875,0.007573702655597481,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,8.526189759092494,107.71577239637178,0.256,0.0877378841199856,-1.18,0.32,6181,71.36781649234491,6156.0170387693315,646018383.4347,2560256
1426.341796875,0.00821127819562198,788.3573433923476,1100.548095703125,351.1685791015625,2639.05615234375,8.507500952385657,107.06208559316933,0.256,-0.1,-1.18,0.32,6181,70.8732993657479,6156.0170387693315,646018383.4987,3200256
1426.341796875,0.007019181864848064,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,8.88034190742763,116.0949441909518,0.256,-0.1,-1.18,0.32,6181,76.6647079945441,6156.0170387693315,646018384.1387,9600256
1426.341796875,0.006398756271341946,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,8.041419371829265,111.15718607507341,0.256,-0.1,-1.18,0.32,6181,78.82497331825792,6156.0170387693315,646018384.0107,8320256
1426.341796875,0.005847643757699415,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,7.362321040230087,93.57422730300468,0.256,-0.1,-1.18,0.32,6181,66.47234175329736,6156.0170387693315,646018384.2027,10240256
1426.341796875,0.004449124698129793,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,5.611384793809766,78.20385607584166,0.256,-0.1,-1.18,0.32,6181,62.460036423741926,6156.0170387693315,646018384.2667,10880256
1426.341796875,0.0034866315181871425,844.1493097802262,1100.548095703125,351.1685791015625,2639.05615234375,3.8480556532577337,71.27439317872653,0.256,-0.1,-1.18,0.32,6181,63.870627023442125,6156.0170387693315,646018388.6826999,55040256
1426.341796875,0.0034620859636951646,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,4.396173045890897,75.88698867006892,0.256,-0.1,-1.18,0.32,6181,66.22381994536009,6156.0170387693315,646018388.7466999,55680256
1426.341796875,0.007345147586773825,452.3034156648395,1100.548095703125,351.1685791015625,2639.05615234375,4.634643407168643,75.4973080290354,0.256,0.310317580036432,-1.18,0.32,6181,64.75734827322951,6156.0170387693315,646018388.8747,56960256
1426.341796875,0.0062585251794203,579.242228476317,1100.548095703125,351.1685791015625,2639.05615234375,4.996878956345477,76.40611265408936,0.256,-0.1,-1.18,0.32,6181,63.921713001905225,6156.0170387693315,646018388.8106999,56320256
1426.341796875,0.0050357600157385045,640.2511985900768,1100.548095703125,351.1685791015625,2639.05615234375,4.370509346011753,78.8272867351222,0.256,-0.1,-1.18,0.32,6181,69.27661076333416,6156.0170387693315,646018393.3547,101760256
1426.341796875,0.0015494955460779503,863.5293572408784,1100.548095703125,351.1685791015625,2639.05615234375,1.7222784124648036,68.89570365881329,0.256,-0.1,-1.18,0.32,6181,67.41258219379215,6156.0170387693315,646018393.1626999,99840256
1426.341796875,0.002060369175649409,925.6507669911757,1100.548095703125,351.1685791015625,2639.05615234375,2.438387200657544,70.3407659974751,0.256,-0.1,-1.18,0.32,6181,67.36789992730984,6156.0170387693315,646018393.2267,100480256
1426.341796875,0.004821367037355071,751.1909216767965,1100.548095703125,351.1685791015625,2639.05615234375,4.831037124598359,79.76584694958629,0.256,-0.1,-1.18,0.32,6181,68.0963870999625,6156.0170387693315,646018393.4187,102400256
1426.341796875,0.0034950379838172064,750.6933303015852,1100.548095703125,351.1685791015625,2639.05615234375,3.509279618534998,72.16317152063627,0.256,-0.1,-1.18,0.32,6181,66.0056498001037,6156.0170387693315,646018393.4827,103040256
1426.341796875,0.03904864093054083,44.73000646784214,1100.548095703125,351.1685791015625,2639.05615234375,3.6838577171708575,70.357563756711,0.256,0.533226330478324,-1.18,0.32,6181,63.57215991653136,6156.0170387693315,646018394.2507,110720256
1426.341796875,0.005871050910196868,983.8793080964651,1100.548095703125,351.1685791015625,2639.05615234375,10.352102397309698,132.0425348380131,0.512,-0.1,-1.18,0.32,6181,78.45952281582049,6156.0170387693315,646018383.0507,-1280512
1426.341796875,0.006503600248762915,849.3248844802678,1100.548095703125,351.1685791015625,2639.05615234375,10.16976408410404,127.27073454106079,0.512,-0.1,-1.18,0.32,6181,75.55868377789454,6156.0170387693315,646018382.9226999,-2560512
1426.341796875,0.006897883869041923,950.0773583108368,1100.548095703125,351.1685791015625,2639.05615234375,11.747926477731921,148.13704731490395,0.512,-0.1,-1.18,0.32,6181,79.13015905180657,6156.0170387693315,646018383.1787,512
1426.341796875,0.006355624558298136,997.1176719212064,1100.548095703125,351.1685791015625,2639.05615234375,11.303304395200918,144.7414160514777,0.512,-0.1,-1.18,0.32,6181,80.85907092619351,6156.0170387693315,646018383.3067,1280512
1426.341796875,0.0061423763194075045,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,10.906294434413068,147.7242568277133,0.512,-0.1,-1.18,0.32,6181,88.25062768265857,6156.0170387693315,646018383.9467,7680512
1426.341796875,0.003494630885162947,1000.0,1100.548095703125,351.1685791015625,2639.05615234375,5.994517024339706,90.96990201521828,0.512,-0.04004017251894851,-1.18,0.32,6181,73.002784837669,6156.0170387693315,646018384.2027,10240512
1426.341796875,0.003951064590492087,591.9195676873071,1100.548095703125,351.1685791015625,2639.05615234375,4.502584956492138,82.07038221913365,0.512,-0.1,-1.18,0.32,6181,71.933746573919,6156.0170387693315,646018388.6826999,55040512
1426.341796875,0.0026663981219440113,932.757597500663,1100.548095703125,351.1685791015625,2639.05615234375,4.526460518222805,83.70709492347251,0.512,-0.1,-1.18,0.32,6181,73.46267251195758,6156.0170387693315,646018388.5547,53760512
1426.341796875,0.003142440533982554,810.9488834289729,1100.548095703125,351.1685791015625,2639.05615234375,4.702986312648947,89.12573294618852,0.512,-0.1,-1.18,0.32,6181,78.06669281770685,6156.0170387693315,646018393.1626999,99840512
1426.341796875,0.0036958276514229066,597.6741543983981,1100.548095703125,351.1685791015625,2639.05615234375,4.243886432742703,83.12565787895826,0.512,-0.1,-1.18,0.32,6181,74.12037185194947,6156.0170387693315,646018393.2907,101120512
