,A,Epeak,TS,bkg_nllh,dur,gamma,nllh,phi,theta,time,timeID,hp_ind
0,175.7627322242494,25.118864315095795,8.40547435642392,46039.44032923663,2.0479999780654907,-0.2,46004.11432965838,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
1,29.276790416747563,25.118864315095795,9.109229493613118,46039.44032923663,2.0479999780654907,0.4000000000000001,45997.95129825298,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
2,4.266191195302523,25.118864315095795,10.289803535081267,46039.44032923663,2.0479999780654907,1.0000000000000002,45986.50030084135,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
3,0.46195421851565727,25.118864315095795,12.591488726343888,46039.44032923663,2.0479999780654907,1.6000000000000003,45960.16753506381,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
4,1.0,25.118864315095795,0.0,46039.44032923663,2.0479999780654907,2.2,,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
5,3.3797486543792394,63.0957344480193,11.861252876106812,46039.44032923663,2.0479999780654907,-0.2,45969.09566934116,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
6,1.2481685428323073,63.0957344480193,12.478905135285506,46039.44032923663,2.0479999780654907,0.4000000000000001,45961.578792548906,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
7,0.4365493901166808,63.0957344480193,13.243333581400298,46039.44032923663,2.0479999780654907,1.0000000000000002,45951.74738706251,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
8,0.13552911445034382,63.0957344480193,14.236201140177052,46039.44032923663,2.0479999780654907,1.6000000000000003,45938.105617784844,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
9,1.0,63.0957344480193,0.0,46039.44032923663,2.0479999780654907,2.2,355570.8943542787,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
10,0.22233886902182975,158.48931924611142,14.45641427929204,46039.44032923663,2.0479999780654907,-0.2,45934.946372329374,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
11,0.15245367670929447,158.48931924611142,14.571042688643097,46039.44032923663,2.0479999780654907,0.4000000000000001,45933.2826867195,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
12,0.10314527113668023,158.48931924611142,14.724782093451168,46039.44032923663,2.0479999780654907,1.0000000000000002,45931.03072538682,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
13,0.06774591663852526,158.48931924611142,14.963664444960656,46039.44032923663,2.0479999780654907,1.6000000000000003,45927.48470242594,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
14,0.004011288905118814,158.48931924611142,15.617778277519713,46039.44032923663,2.0479999780654907,2.2,45917.48283007375,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
15,0.034727628192858406,398.1071705534973,15.312346322091837,46039.44032923663,2.0479999780654907,-0.2,45922.20635429279,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
16,0.039133393831321826,398.1071705534973,15.316479832383807,46039.44032923663,2.0479999780654907,0.4000000000000001,45922.14305200872,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
17,0.04328971320250598,398.1071705534973,15.310013303787056,46039.44032923663,2.0479999780654907,1.0000000000000002,45922.242075555565,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
18,0.04663954218173799,398.1071705534973,15.296007402485287,46039.44032923663,2.0479999780654907,1.6000000000000003,45922.45640800819,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
19,0.045617913038576874,398.1071705534973,15.5287034032898,46039.44032923663,2.0479999780654907,2.2,45918.87001454296,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
20,0.009279925394120415,1000.0,15.51741585553589,46039.44032923663,2.0479999780654907,-0.2,45919.045231819815,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
21,0.015889045648508668,1000.0,15.55512746178945,46039.44032923663,2.0479999780654907,0.4000000000000001,45918.459334060375,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
22,0.025643155658795186,1000.0,15.55307856491196,46039.44032923663,2.0479999780654907,1.0000000000000002,45918.49120281347,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
23,0.03834850879904704,1000.0,15.46315013390527,46039.44032923663,2.0479999780654907,1.6000000000000003,45919.885823204786,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
24,0.05206371888609835,1000.0,15.24145500768766,46039.44032923663,2.0479999780654907,2.2,45923.28935386095,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
25,0.047592942107519035,100.0,15.330294676126684,46039.44032923663,2.0479999780654907,2.0,45921.931361808194,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
26,2.1926251391954996e-05,100.0,15.376954977621343,46039.44032923663,2.0479999780654907,2.2,45921.21495704474,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
27,1.0,100.0,0.0,46039.44032923663,2.0479999780654907,2.4000000000000004,,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
28,0.047592942107519035,158.48931924611142,15.330294676126684,46039.44032923663,2.0479999780654907,2.0,45921.931361808194,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
29,0.004011288905118814,158.48931924611142,15.617778277519713,46039.44032923663,2.0479999780654907,2.2,45917.48283007375,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
30,1e-06,158.48931924611142,15.02014762026001,46039.44032923663,2.0479999780654907,2.4000000000000004,45926.63791196943,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
31,0.047592942107519035,251.18864315095823,15.330294676126684,46039.44032923663,2.0479999780654907,2.0,45921.931361808194,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
32,0.03222834384370702,251.18864315095823,16.0102876315542,46039.44032923663,2.0479999780654907,2.2,45911.275674214085,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
33,0.0009821656759957298,251.18864315095823,15.440575347739841,46039.44032923663,2.0479999780654907,2.4000000000000004,45920.23464570202,321.32149738349165,113.41093620237508,646018382.6667001,-5122048.0,128
34,183.0224760445478,25.118864315095795,6.116924676702939,28312.37703449093,1.0240000486373901,-0.2,28293.668650740703,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
35,31.701973384844063,25.118864315095795,6.876057361330639,28312.37703449093,1.0240000486373901,0.4000000000000001,28288.736952072777,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
36,4.828321915753737,25.118864315095795,8.11489691300027,28312.37703449093,1.0240000486373901,1.0000000000000002,28279.45125853662,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
37,0.5384187867707022,25.118864315095795,10.269697543596145,28312.37703449093,1.0240000486373901,1.6000000000000003,28259.64369067246,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
38,1.0,25.118864315095795,0.0,28312.37703449093,1.0240000486373901,2.2,,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
39,3.962272188554192,63.0957344480193,9.718239612061984,28312.37703449093,1.0240000486373901,-0.2,28265.154943912206,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
40,1.4641215751271963,63.0957344480193,10.243968714945273,28312.37703449093,1.0240000486373901,0.4000000000000001,28259.907586974543,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
41,0.5115174012978639,63.0957344480193,10.87273822408796,28312.37703449093,1.0240000486373901,1.0000000000000002,28253.26881624616,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
42,0.15833148386742338,63.0957344480193,11.661355535655897,28312.37703449093,1.0240000486373901,1.6000000000000003,28244.383428026445,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
43,1.0,63.0957344480193,0.0,28312.37703449093,1.0240000486373901,2.2,186755.0974763076,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
44,0.2607170942666143,158.48931924611142,11.885471794792078,28312.37703449093,1.0240000486373901,-0.2,28241.744814598533,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
45,0.17850716575991651,158.48931924611142,11.961495909146906,28312.37703449093,1.0240000486373901,0.4000000000000001,28240.838342298663,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
46,0.12057314064255281,158.48931924611142,12.067079425469965,28312.37703449093,1.0240000486373901,1.0000000000000002,28239.56983156063,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
47,0.07904700323662829,158.48931924611142,12.239498948884025,28312.37703449093,1.0240000486373901,1.6000000000000003,28237.474367231065,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
48,0.004708205607136637,158.48931924611142,12.82578052236341,28312.37703449093,1.0240000486373901,2.2,28230.126711487013,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
49,0.040524302013982216,398.1071705534973,12.503827884894523,28312.37703449093,1.0240000486373901,-0.2,28234.2041786034,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
50,0.04567145829981519,398.1071705534973,12.514768912268249,28312.37703449093,1.0240000486373901,0.4000000000000001,28234.067314027194,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
51,0.05051564280733673,398.1071705534973,12.514064418412165,28312.37703449093,1.0240000486373901,1.0000000000000002,28234.076130356847,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
52,0.05439457890936136,398.1071705534973,12.501677435568894,28312.37703449093,1.0240000486373901,1.6000000000000003,28234.231065139425,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
53,0.05315359578693002,398.1071705534973,12.686497133077493,28312.37703449093,1.0240000486373901,2.2,28231.90342973714,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
54,0.010829323030045575,1000.0,12.66192407506171,28312.37703449093,1.0240000486373901,-0.2,28232.214873849618,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
55,0.018539124651420116,1000.0,12.69877225079669,28312.37703449093,1.0240000486373901,0.4000000000000001,28231.74762615213,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
56,0.0299181275447719,1000.0,12.704720838109196,28312.37703449093,1.0240000486373901,1.0000000000000002,28231.67206870379,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
57,0.04472372395045277,1000.0,12.636022961313792,28312.37703449093,1.0240000486373901,1.6000000000000003,28232.542496351507,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
58,0.06064730950179809,1000.0,12.44786379733144,28312.37703449093,1.0240000486373901,2.2,28234.902377932474,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
59,0.05546870172712173,100.0,12.524902738455909,28312.37703449093,1.0240000486373901,2.0,28233.94044018704,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
60,2.576972993617015e-05,100.0,12.637851739552275,28312.37703449093,1.0240000486373901,2.2,28232.51938619548,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
61,1.0,100.0,0.0,28312.37703449093,1.0240000486373901,2.4000000000000004,,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
62,0.05546870172712173,158.48931924611142,12.524902738455909,28312.37703449093,1.0240000486373901,2.0,28233.94044018704,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
63,0.004708205607136637,158.48931924611142,12.82578052236341,28312.37703449093,1.0240000486373901,2.2,28230.126711487013,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
64,1e-06,158.48931924611142,8.255843663336144,28312.37703449093,1.0240000486373901,2.4000000000000004,28278.297557194208,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
65,0.05546870172712173,251.18864315095823,12.524902738455909,28312.37703449093,1.0240000486373901,2.0,28233.94044018704,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
66,0.037597466992866924,251.18864315095823,13.09629695112417,28312.37703449093,1.0240000486373901,2.2,28226.62053757492,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
67,0.0011539607010430664,251.18864315095823,12.687693603726904,28312.37703449093,1.0240000486373901,2.4000000000000004,28231.888249999905,321.32149738349165,113.41093620237508,646018382.9226999,-2561024.0,128
68,195.43615144026288,25.118864315095795,6.532032700741275,28498.04781942075,1.0240000486373901,-0.2,28476.714093818973,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
69,33.6115380591974,25.118864315095795,7.2990789762103585,28498.04781942075,1.0240000486373901,0.4000000000000001,28471.409542470272,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
70,5.0457955765043145,25.118864315095795,8.486649570495274,28498.04781942075,1.0240000486373901,1.0000000000000002,28462.036208954556,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
71,0.5604866156851324,25.118864315095795,10.653071419194422,28498.04781942075,1.0240000486373901,1.6000000000000003,28441.30385408952,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
72,1.0,25.118864315095795,0.0,28498.04781942075,1.0240000486373901,2.2,,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
73,4.101107822612891,63.0957344480193,10.03344713033941,28498.04781942075,1.0240000486373901,-0.2,28447.71278876209,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
74,1.519187121755499,63.0957344480193,10.589365611830276,28498.04781942075,1.0240000486373901,0.4000000000000001,28441.980487390243,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
75,0.5334601130374385,63.0957344480193,11.283867175251379,28498.04781942075,1.0240000486373901,1.0000000000000002,28434.384990206392,321.32149738349165,113.41093620237508,646018383.1786999,1024.0,128
