,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
6,0.012578147728897421,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7620000000000002,-0.92,28215.456391813936,50.36637714032936,50.067040730558475,646018382.9226999,-2561024.0,28312.377048252416,13.922690576069007,3452
7,0.013656625811556291,460.57793515969075,1.0240000486373901,0.6,0.7620000000000002,-0.92,28213.491199153068,50.36637714032936,50.067040730558475,646018382.9226999,-2561024.0,28312.377048252416,14.063132588392103,3452
8,0.013990041837734968,460.57793515969075,1.0240000486373901,1.1,0.7620000000000002,-0.92,28213.45961754693,50.36637714032936,50.067040730558475,646018382.9226999,-2561024.0,28312.377048252416,14.06537811119811,3452
15,0.012544307035342941,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7660000000000002,-0.92,28215.714413647245,50.218940469667494,50.12729243054198,646018382.9226999,-2561024.0,28312.377048252834,13.904145756254795,3452
16,0.01359641990015837,460.57793515969075,1.0240000486373901,0.6,0.7660000000000002,-0.92,28213.880994184507,50.218940469667494,50.12729243054198,646018382.9226999,-2561024.0,28312.377048252834,14.035387708811452,3452
17,0.01387324164839422,460.57793515969075,1.0240000486373901,1.1,0.7660000000000002,-0.92,28214.385982916152,50.218940469667494,50.12729243054198,646018382.9226999,-2561024.0,28312.377048252834,13.999361795216407,3452
24,0.012607311660079315,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7700000000000002,-0.92,28214.57726428678,50.072132872514494,50.18757821168676,646018382.9226999,-2561024.0,28312.377048259725,13.985691543355534,3452
25,0.013653269590045201,460.57793515969075,1.0240000486373901,0.6,0.7700000000000002,-0.92,28213.179445013782,50.072132872514494,50.18757821168676,646018382.9226999,-2561024.0,28312.377048259725,14.085283330195558,3452
26,0.013951298931179504,460.57793515969075,1.0240000486373901,1.1,0.7700000000000002,-0.92,28214.217193151766,50.072132872514494,50.18757821168676,646018382.9226999,-2561024.0,28312.377048259725,14.011413569512444,3452
33,0.012648232979876599,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7740000000000002,-0.92,28213.378909784587,49.92595224666287,50.24789592828559,646018382.9226999,-2561024.0,28312.37704826013,14.071114986065679,3452
34,0.013640686283641085,460.57793515969075,1.0240000486373901,0.6,0.7740000000000002,-0.92,28212.704678401296,49.92595224666287,50.24789592828559,646018382.9226999,-2561024.0,28312.37704826013,14.118949667651068,3452
35,0.013841824850750346,460.57793515969075,1.0240000486373901,1.1,0.7740000000000002,-0.92,28215.015671896177,49.92595224666287,50.24789592828559,646018382.9226999,-2561024.0,28312.37704826013,13.95430946797092,3452
42,0.012481659133912226,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7780000000000002,-0.92,28216.34010512872,49.78039647517297,50.30824345605851,646018382.9226999,-2561024.0,28312.37704830093,13.859072347903387,3452
43,0.013433804153065724,460.57793515969075,1.0240000486373901,0.6,0.7780000000000002,-0.92,28216.105960101635,49.78039647517297,50.30824345605851,646018382.9226999,-2561024.0,28312.37704830093,13.87595677416829,3452
51,0.01253574452012459,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7820000000000003,-0.92,28215.672988744183,49.63546342690263,50.36861869211044,646018382.9226999,-2561024.0,28312.377048276543,13.907124759083718,3452
52,0.013556102596707304,460.57793515969075,1.0240000486373901,0.6,0.7820000000000003,-0.92,28214.57959430959,49.63546342690263,50.36861869211044,646018382.9226999,-2561024.0,28312.377048276543,13.985524943093996,3452
53,0.013812748191463602,460.57793515969075,1.0240000486373901,1.1,0.7820000000000003,-0.92,28216.052656127464,49.63546342690263,50.36861869211044,646018382.9226999,-2561024.0,28312.377048276543,13.879797703790885,3452
60,0.012507225526191143,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7860000000000003,-0.92,28215.65094223174,49.49115095702855,50.429019554885166,646018382.9226999,-2561024.0,28312.377048271523,13.908709935848341,3452
61,0.013509480254097225,460.57793515969075,1.0240000486373901,0.6,0.7860000000000003,-0.92,28214.675075087685,49.49115095702855,50.429019554885166,646018382.9226999,-2561024.0,28312.377048271523,13.978696161218846,3452
62,0.013750006819250404,460.57793515969075,1.0240000486373901,1.1,0.7860000000000003,-0.92,28216.2866966522,49.49115095702855,50.429019554885166,646018382.9226999,-2561024.0,28312.377048271523,13.862925493511185,3452
69,0.012530830257980949,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7900000000000003,-0.92,28215.296465465235,49.34745690755967,50.48944398411614,646018382.9226999,-2561024.0,28312.37704826052,13.934172583636698,3452
70,0.013546133391412687,460.57793515969075,1.0240000486373901,0.6,0.7900000000000003,-0.92,28214.05671354751,49.34745690755967,50.48944398411614,646018382.9226999,-2561024.0,28312.37704826052,14.022862383480136,3452
71,0.013791875794235655,460.57793515969075,1.0240000486373901,1.1,0.7900000000000003,-0.92,28215.3217741124,49.34745690755967,50.48944398411614,646018382.9226999,-2561024.0,28312.37704826052,13.932356164563293,3452
78,0.012476931970906349,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7940000000000003,-0.92,28216.280476701562,49.2043791078425,50.54988994077389,646018382.9226999,-2561024.0,28312.377048280763,13.863374162100714,3452
79,0.01347820041183751,460.57793515969075,1.0240000486373901,0.6,0.7940000000000003,-0.92,28215.355018372982,49.2043791078425,50.54988994077389,646018382.9226999,-2561024.0,28312.377048280763,13.929969842593412,3452
93,0.03192230354705157,212.13203435596432,1.0240000486373901,0.09999999999999998,0.7600000000000002,-0.917,28216.767439518,50.34841633399112,49.982232968822615,646018382.9226999,-2561024.0,28312.377048221275,13.82820369413719,3452
94,0.025562411481654057,212.13203435596432,1.0240000486373901,0.6,0.7600000000000002,-0.917,28216.647080860017,50.34841633399112,49.982232968822615,646018382.9226999,-2561024.0,28312.377048221275,13.836904810054731,3452
96,0.012597675558719336,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7600000000000002,-0.917,28214.08570547834,50.34841633399112,49.982232968822615,646018382.9226999,-2561024.0,28312.377048221275,14.020794752290893,3452
97,0.01363099444307865,460.57793515969075,1.0240000486373901,0.6,0.7600000000000002,-0.917,28212.19681868845,50.34841633399112,49.982232968822615,646018382.9226999,-2561024.0,28312.377048221275,14.154874039201015,3452
