,A,Epeak,TS,bkg_nllh,dur,gamma,nllh,phi,theta,time,timeID,hp_ind
0,93.0131031782273,25.118864315095795,8.358489930008854,46039.440328262725,2.0479999780654907,-0.2,46004.508151307695,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
1,17.057182917830513,25.118864315095795,9.038334380023725,46039.440328262725,2.0479999780654907,0.4000000000000001,45998.594584080165,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
2,2.7473132296101164,25.118864315095795,10.05793147740527,46039.440328262725,2.0479999780654907,1.0000000000000002,45988.859335460635,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
3,0.3422094309092414,25.118864315095795,12.212368416788994,46039.440328262725,2.0479999780654907,1.6000000000000003,45964.86935708903,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
4,1.0,25.118864315095795,0.0,46039.440328262725,2.0479999780654907,2.2,,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
5,2.497413640641181,63.0957344480193,11.500042336873863,46039.440328262725,2.0479999780654907,-0.2,45973.31484138778,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
6,0.9462070987125246,63.0957344480193,12.11267284240763,46039.440328262725,2.0479999780654907,0.4000000000000001,45966.081906569125,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
7,0.34223953769379234,63.0957344480193,12.910635300012563,46039.440328262725,2.0479999780654907,1.0000000000000002,45956.09807633776,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
8,0.11106188636661807,63.0957344480193,14.004747558121402,46039.440328262725,2.0479999780654907,1.6000000000000003,45941.37385117937,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
9,1.0,63.0957344480193,0.0,46039.440328262725,2.0479999780654907,2.2,361892.6454271897,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
10,0.18983942453504854,158.48931924611142,14.286261217480066,46039.440328262725,2.0479999780654907,-0.2,45937.39169847569,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
11,0.12990770643665572,158.48931924611142,14.411039561021347,46039.440328262725,2.0479999780654907,0.4000000000000001,45935.60129764806,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
12,0.08777359570202847,158.48931924611142,14.580362212813094,46039.440328262725,2.0479999780654907,1.0000000000000002,45933.14684713431,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
13,0.05771325793020955,158.48931924611142,14.847443383821258,46039.440328262725,2.0479999780654907,1.6000000000000003,45929.217040744836,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
14,0.003953313711511302,158.48931924611142,15.857011345704564,46039.440328262725,2.0479999780654907,2.2,45913.71792385382,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
15,0.03073061699928566,398.1071705534973,15.298150164597486,46039.440328262725,2.0479999780654907,-0.2,45922.42362903344,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
16,0.03447877862948311,398.1071705534973,15.291545391143542,46039.440328262725,2.0479999780654907,0.4000000000000001,45922.52464803802,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
17,0.03788818536686231,398.1071705534973,15.271916418128358,46039.440328262725,2.0479999780654907,1.0000000000000002,45922.824612721575,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
18,0.04041855682055396,398.1071705534973,15.241111238839647,46039.440328262725,2.0479999780654907,1.6000000000000003,45923.29459236538,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
19,0.03949928659331725,398.1071705534973,15.486838708108499,46039.440328262725,2.0479999780654907,2.2,45919.51924167724,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
20,0.008347918161126781,1000.0,15.578613221853658,46039.440328262725,2.0479999780654907,-0.2,45918.09373330467,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
21,0.01422783828844,1000.0,15.600993786020538,46039.440328262725,2.0479999780654907,0.4000000000000001,45917.744824707,10.144930586449378,109.52664520696156,646018382.6667001,-5122048.0,2275
