,A,Epeak,TS,bkg_nllh,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,squareID
0,0.011465154238837903,290.605030894529,13.951723577110213,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.018,0.16099999999999992,28400.722536605103,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
1,0.010314828039204568,290.605030894529,13.76682859527325,28498.04783199115,1.0240000486373901,0.09999999999999998,1.018,0.16099999999999992,28403.285047205332,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
2,0.009146919170706808,290.605030894529,13.535445816770252,28498.04783199115,1.0240000486373901,0.3,1.018,0.16099999999999992,28406.443685261787,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
3,0.008259924851188667,460.57793515969075,14.713605792143818,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.018,0.16099999999999992,28389.802734287845,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
4,0.0079158146608535,460.57793515969075,14.537443738028458,28498.04783199115,1.0240000486373901,0.09999999999999998,1.018,0.16099999999999992,28392.379196772978,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
5,0.007436176452937208,460.57793515969075,14.296880186276963,28498.04783199115,1.0240000486373901,0.3,1.018,0.16099999999999992,28395.84744046077,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
6,0.006044235002702084,729.9668340323904,15.100766981932836,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.018,0.16099999999999992,28384.031250269833,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
7,0.006189386035426764,729.9668340323904,14.992786628983891,28498.04783199115,1.0240000486373901,0.09999999999999998,1.018,0.16099999999999992,28385.65600654003,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
8,0.0061703395031574,729.9668340323904,14.79656016176514,28498.04783199115,1.0240000486373901,0.3,1.018,0.16099999999999992,28388.57873568078,351.0129229996564,45.864814201309834,646018383.1786999,1024.0,3779
9,0.011470065596741439,290.605030894529,14.024557061586146,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.02,0.16099999999999992,28399.703731604306,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
10,0.010299392222550755,290.605030894529,13.810533739497407,28498.04783199115,1.0240000486373901,0.09999999999999998,1.02,0.16099999999999992,28402.68241090625,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
11,0.009112785711607965,290.605030894529,13.545426304222028,28498.04783199115,1.0240000486373901,0.3,1.02,0.16099999999999992,28406.308545109594,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
12,0.008274302356644819,460.57793515969075,14.806482775761031,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.02,0.16099999999999992,28388.431865896695,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
13,0.007916533493473002,460.57793515969075,14.605519529439931,28498.04783199115,1.0240000486373901,0.09999999999999998,1.02,0.16099999999999992,28391.387231628723,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
14,0.007421920298192476,460.57793515969075,14.33408186796474,28498.04783199115,1.0240000486373901,0.3,1.02,0.16099999999999992,28395.31488049239,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
15,0.006058144126156462,729.9668340323904,15.197394886456765,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.02,0.16099999999999992,28382.567426323698,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
16,0.006194834592335022,729.9668340323904,15.07010408179415,28498.04783199115,1.0240000486373901,0.09999999999999998,1.02,0.16099999999999992,28384.493813473095,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
17,0.006164567064670226,729.9668340323904,14.847199344747796,28498.04783199115,1.0240000486373901,0.3,1.02,0.16099999999999992,28387.82816779981,351.0302579332315,45.91964562096728,646018383.1786999,1024.0,3779
18,0.011048777178094825,290.605030894529,13.469437964675128,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.022,0.16099999999999992,28407.334952449033,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
19,0.009906756646654136,290.605030894529,13.246214166631065,28498.04783199115,1.0240000486373901,0.09999999999999998,1.022,0.16099999999999992,28410.31673711702,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
20,0.008752283721897968,290.605030894529,12.973894226980022,28498.04783199115,1.0240000486373901,0.3,1.022,0.16099999999999992,28413.886866284716,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
21,0.00802233096304086,460.57793515969075,14.308314592938444,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.022,0.16099999999999992,28395.6838987459,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
22,0.0076606116434502596,460.57793515969075,14.087648051934305,28498.04783199115,1.0240000486373901,0.09999999999999998,1.022,0.16099999999999992,28398.816918173565,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
23,0.007167177396298642,460.57793515969075,13.798495634892038,28498.04783199115,1.0240000486373901,0.3,1.022,0.16099999999999992,28402.84859109808,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
24,0.00590354823810245,729.9668340323904,14.76376365116416,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.022,0.16099999999999992,28389.06347341743,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
25,0.006023298267684161,729.9668340323904,14.606065985382992,28498.04783199115,1.0240000486373901,0.09999999999999998,1.022,0.16099999999999992,28391.379250206468,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
26,0.005979251030417777,729.9668340323904,14.354329218885027,28498.04783199115,1.0240000486373901,0.3,1.022,0.16099999999999992,28395.02444832908,351.04752666584585,45.97437148995463,646018383.1786999,1024.0,3779
27,0.011601520370009298,290.605030894529,14.165852199122586,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.018,0.16299999999999992,28397.712147727456,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
28,0.010437599418091487,290.605030894529,13.97958288982966,28498.04783199115,1.0240000486373901,0.09999999999999998,1.018,0.16299999999999992,28400.33346310434,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
29,0.009255278008632685,290.605030894529,13.74497453028471,28498.04783199115,1.0240000486373901,0.3,1.018,0.16299999999999992,28403.58566957206,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
30,0.00834875796867346,460.57793515969075,14.917136763012897,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.018,0.16299999999999992,28386.787347387934,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
31,0.008001932175463009,460.57793515969075,14.74284603704889,28498.04783199115,1.0240000486373901,0.09999999999999998,1.018,0.16299999999999992,28389.372077355085,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
32,0.007517604765151916,460.57793515969075,14.50218809890015,28498.04783199115,1.0240000486373901,0.3,1.018,0.16299999999999992,28392.89110216321,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
33,0.0061031644828674495,729.9668340323904,15.288433475273361,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.018,0.16299999999999992,28381.17973292722,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
34,0.0062511511350723135,729.9668340323904,15.186132151577555,28498.04783199115,1.0240000486373901,0.09999999999999998,1.018,0.16299999999999992,28382.73852712856,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
35,0.006233022270535715,729.9668340323904,14.993513278842238,28498.04783199115,1.0240000486373901,0.3,1.018,0.16299999999999992,28385.64511176974,350.9031378620379,45.87354553523504,646018383.1786999,1024.0,3779
36,0.011685295426640837,290.605030894529,14.228899889723113,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.02,0.16299999999999992,28396.817035955268,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
37,0.010500160343187492,290.605030894529,14.021049780512348,28498.04783199115,1.0240000486373901,0.09999999999999998,1.02,0.16299999999999992,28399.752913517346,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
38,0.009297492080001572,290.605030894529,13.761819099965905,28498.04783199115,1.0240000486373901,0.3,1.02,0.16299999999999992,28403.353999521056,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
39,0.008403793045820309,460.57793515969075,14.989108964969748,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.02,0.16299999999999992,28385.71113820928,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
40,0.008048794179239068,460.57793515969075,14.798147309587415,28498.04783199115,1.0240000486373901,0.09999999999999998,1.02,0.16299999999999992,28388.555250093024,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
41,0.00755417353182957,460.57793515969075,14.536429506339989,28498.04783199115,1.0240000486373901,0.3,1.02,0.16299999999999992,28392.393940594753,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
42,0.006136341986864616,729.9668340323904,15.35518355413359,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.02,0.16299999999999992,28380.15700100058,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
43,0.00628285974975615,729.9668340323904,15.241796602328463,28498.04783199115,1.0240000486373901,0.09999999999999998,1.02,0.16299999999999992,28381.891650157773,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
44,0.006260801957890442,729.9668340323904,15.032834819484888,28498.04783199115,1.0240000486373901,0.3,1.02,0.16299999999999992,28385.05477063619,350.92067745720135,45.92834306858933,646018383.1786999,1024.0,3779
45,0.011031191520544152,290.605030894529,13.501818286863717,28498.04783199115,1.0240000486373901,-0.10000000000000003,1.022,0.16299999999999992,28406.898283465405,350.9381501104178,45.98303521390673,646018383.1786999,1024.0,3779
