4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
273.5126953125,0.0033127531419753628,603.6863101056744,250.00289916992188,125.37726593017578,249.27008056640625,2.638692194568121,58.61860658030146,0.256,-0.1,1.64,-0.24,549,55.137258331464096,519.2022601708968,646018382.6027,-5760256
273.5126953125,0.013916287841503176,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,8.088874664395485,90.79556208717564,0.256,1.2475012469301245,1.64,-0.24,549,58.08061541902605,519.2022601708968,646018383.1147,-640256
273.5126953125,0.0094155917928875,545.78029416117,250.00289916992188,125.37726593017578,249.27008056640625,4.98594229040607,70.50937700229798,0.256,0.9297896281653241,1.64,-0.24,549,58.07956674066811,519.2022601708968,646018382.7307,-4480256
273.5126953125,0.013945540668707852,138.2353283088181,250.00289916992188,125.37726593017578,249.27008056640625,4.903204647377017,66.27940103931023,0.256,1.592153576047501,1.64,-0.24,549,54.25869313228044,519.2022601708968,646018382.7947,-3840256
273.5126953125,0.017453404353114745,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,9.952344680454694,106.72364664975608,0.256,1.31492331618236,1.64,-0.24,549,57.19906433046866,519.2022601708968,646018383.3067,1280256
273.5126953125,0.013903982480192558,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,8.624153946127137,97.23358928807008,0.256,1.086183443974688,1.64,-0.24,549,60.04557364481994,519.2022601708968,646018383.4347,2560256
273.5126953125,0.015785752066242394,531.6346560042657,250.00289916992188,125.37726593017578,249.27008056640625,8.64735389215803,97.26106369059146,0.256,0.7147735638605972,1.64,-0.24,549,59.87269902248114,519.2022601708968,646018383.4987,3200256
273.5126953125,0.015764759959748728,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,9.559096558691905,105.00017162557356,0.256,1.204186952193055,1.64,-0.24,549,59.31200811637584,519.2022601708968,646018384.1387,9600256
273.5126953125,0.017663253622584946,442.08724164949047,250.00289916992188,125.37726593017578,249.27008056640625,8.752232134209484,92.6692680346265,0.256,0.7563184910753197,1.64,-0.24,549,54.368484369081955,519.2022601708968,646018384.0107,8320256
273.5126953125,0.011564415040705453,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,7.651412797961509,83.82680065406467,0.256,0.9509849449796995,1.64,-0.24,549,54.55474175166009,519.2022601708968,646018384.2027,10240256
273.5126953125,0.009867833738261311,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,5.992299053282365,73.70825669573142,0.256,1.173298287331885,1.64,-0.24,549,55.75443272374706,519.2022601708968,646018384.2667,10880256
273.5126953125,0.011415079389532748,322.56623617155213,250.00289916992188,125.37726593017578,249.27008056640625,4.2887628501448125,65.93743660357823,0.256,-0.1,1.64,-0.24,549,56.74069321118711,519.2022601708968,646018388.6826999,55040256
273.5126953125,0.004706896848681775,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,4.732557234046709,72.14753009770105,0.256,0.23542169763149537,1.64,-0.24,549,60.94898111093713,519.2022601708968,646018388.7466999,55680256
273.5126953125,0.020686193785741908,229.04664964406027,250.00289916992188,125.37726593017578,249.27008056640625,4.636187848050954,71.88437730917134,0.256,-0.1,1.64,-0.24,549,61.13725842796367,519.2022601708968,646018388.8747,56960256
273.5126953125,0.012109751014115074,355.5845331756755,250.00289916992188,125.37726593017578,249.27008056640625,5.230331606024166,73.55932418848724,0.256,-0.1,1.64,-0.24,549,59.881139833999576,519.2022601708968,646018388.8106999,56320256
273.5126953125,0.015583018567243645,233.31452729163962,250.00289916992188,125.37726593017578,249.27008056640625,5.029581775495805,71.80922257346937,0.256,0.9304266874028578,1.64,-0.24,549,59.160876155269605,519.2022601708968,646018393.3547,101760256
273.5126953125,0.012107911424436662,71.27526766926708,250.00289916992188,125.37726593017578,249.27008056640625,2.943263150669953,57.080927373206094,0.256,1.5602262242944491,1.64,-0.24,549,52.749528386160286,519.2022601708968,646018393.1626999,99840256
273.5126953125,0.006136570069019108,450.5577413468529,250.00289916992188,125.37726593017578,249.27008056640625,2.973430964503277,60.337612897186816,0.256,1.5102395192826947,1.64,-0.24,549,55.91696704685337,519.2022601708968,646018393.2267,100480256
273.5126953125,0.018063965039456495,270.9302144037337,250.00289916992188,125.37726593017578,249.27008056640625,5.28890646415957,70.53441021136986,0.256,-0.1,1.64,-0.24,549,56.548144418055415,519.2022601708968,646018393.4187,102400256
273.5126953125,0.01947767473400385,218.55360055194944,250.00289916992188,125.37726593017578,249.27008056640625,4.050687309842137,61.399229852440975,0.256,-0.1,1.64,-0.24,549,53.19519601138291,519.2022601708968,646018393.4827,103040256
273.5126953125,0.0037083562475049075,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,1.9834006181729125,60.875137591888375,0.256,2.1,1.64,-0.24,549,58.90819858580403,519.2022601708968,646018394.2507,110720256
273.5126953125,0.01340436045926144,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,10.903475152668156,121.25321819703477,0.512,1.2825621904043074,1.64,-0.24,549,61.81033299460884,519.2022601708968,646018383.0507,-1280512
273.5126953125,0.013685062707909446,1000.0,250.00289916992188,125.37726593017578,249.27008056640625,10.795472305357812,120.85533702977384,0.512,1.3948703687236184,1.64,-0.24,549,62.58422588190008,519.2022601708968,646018382.9226999,-2560512
