4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,hp_ind,ndets,nllh,phi,solid_angle,theta,time,timeID
0.0,0.01494799915273226,55.30052982854816,0.0,0.0,0.0,2.770279364168202,38.015807801411114,0.256,2.0170134503353405,184,0,34.178583923643025,285.0,0.0,144.34091230386124,646018382.6027,-5760256
0.0,0.05406949321495232,212.23079892869333,0.0,0.0,0.0,8.210026000001731,70.70117572597833,0.256,2.1,184,0,36.99891226562612,285.0,0.0,144.34091230386124,646018383.1147,-640256
0.0,0.04003502871452586,224.62571547185695,0.0,0.0,0.0,5.352408883701984,49.84872014824176,0.256,2.0336028610418246,184,0,35.5245797190758,285.0,0.0,144.34091230386124,646018382.7307,-4480256
0.0,0.34599910612168727,14.148125628052862,0.0,0.0,0.0,5.071761952585612,47.35056976457789,0.256,1.8216595178714332,184,0,34.48918511273038,285.0,0.0,144.34091230386124,646018382.7947,-3840256
0.0,0.06308865977548095,198.27129639836352,0.0,0.0,0.0,9.931786377885977,83.91262020033628,0.256,2.1,184,0,34.592429872355545,285.0,0.0,144.34091230386124,646018383.3067,1280256
0.0,0.056508939664654895,200.37064128053862,0.0,0.0,0.0,8.792709274269633,76.33694965841153,0.256,2.1,184,0,37.68108146749791,285.0,0.0,144.34091230386124,646018383.4347,2560256
0.0,0.05237303821581366,66.78292498514567,0.0,0.0,0.0,8.797351155417,76.05437839377868,0.256,2.024306180606941,184,0,37.35768471792028,285.0,0.0,144.34091230386124,646018383.4987,3200256
0.0,0.018459168589333618,32.94701617850064,0.0,0.0,0.0,9.576469029643224,84.2846635467631,0.256,2.010614381633198,184,0,38.430284008905176,285.0,0.0,144.34091230386124,646018384.1387,9600256
0.0,0.05812017212491427,361.3616986665217,0.0,0.0,0.0,8.755137558984948,74.22456973735684,0.256,-0.1,184,0,35.89835289898239,285.0,0.0,144.34091230386124,646018384.0107,8320256
0.0,0.029577484819571974,96.76353532005403,0.0,0.0,0.0,7.784752674024736,63.75644892611887,0.256,2.0845591646653365,184,0,33.45526182825123,285.0,0.0,144.34091230386124,646018384.2027,10240256
0.0,0.029678618647008513,101.04345098003516,0.0,0.0,0.0,5.923608749561647,50.71448077937783,0.256,2.0702335462160533,184,0,33.16991047043618,285.0,0.0,144.34091230386124,646018384.2667,10880256
0.0,0.05223559278101842,258.0018998401004,0.0,0.0,0.0,4.319908629347916,41.99636093670541,0.256,-0.1,184,0,32.665555653748115,285.0,0.0,144.34091230386124,646018388.6826999,55040256
0.0,0.018467710745574423,602.375804102136,0.0,0.0,0.0,4.57118254279858,43.73546546677191,0.256,0.4524198834336881,184,0,33.28761054697867,285.0,0.0,144.34091230386124,646018388.7466999,55680256
0.0,0.11421816852305469,184.46063934827225,0.0,0.0,0.0,4.766755803744407,44.860401963163014,0.256,-0.1,184,0,33.49942151689752,285.0,0.0,144.34091230386124,646018388.8747,56960256
0.0,0.050792018398873845,287.4015148983286,0.0,0.0,0.0,5.229381445906209,47.420807514592056,0.256,-0.1,184,0,33.747592361198,285.0,0.0,144.34091230386124,646018388.8106999,56320256
0.0,2.674432239858685e-06,11.220184543019636,0.0,0.0,0.0,5.0033400792261356,50.84928790874677,0.256,2.013769068047521,184,0,38.33258193455147,285.0,0.0,144.34091230386124,646018393.3547,101760256
