4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
188.73609924316406,0.005064222705808682,1000.0,134.88479614257812,8.539857864379883,132.8168487548828,2.6871456592635696,58.285083927574306,0.256,1.4821332091475592,1.76,0.24,523,54.67470803052478,501.77806311987985,646018382.6027,-5760256
188.73609924316406,0.010631811776977085,1000.0,134.88479614257812,8.539857864379883,132.8168487548828,7.759904978672603,92.09158730277551,0.256,0.6531684102954259,1.76,0.24,523,61.983524663761585,501.77806311987985,646018383.1147,-640256
188.73609924316406,0.009834932123896039,586.8853981135122,134.88479614257812,8.539857864379883,132.8168487548828,5.049131768029446,71.35659241552273,0.256,1.023939291090415,1.76,0.24,523,58.60972661006065,501.77806311987985,646018382.7307,-4480256
188.73609924316406,0.02518498882295464,113.33013151660951,134.88479614257812,8.539857864379883,132.8168487548828,5.125996891287866,70.92709760377079,0.256,1.2017607361054488,1.76,0.24,523,57.789175539024356,501.77806311987985,646018382.7947,-3840256
188.73609924316406,0.01547628043110642,928.3278229954145,134.88479614257812,8.539857864379883,132.8168487548828,9.568741476405961,104.03694397021138,0.256,0.9250762830179757,1.76,0.24,523,58.256537249065524,501.77806311987985,646018383.3067,1280256
188.73609924316406,0.013937404509714696,894.8609357585553,134.88479614257812,8.539857864379883,132.8168487548828,8.551161765873225,101.24339283078623,0.256,0.9320820389315779,1.76,0.24,523,64.68220905772019,501.77806311987985,646018383.4347,2560256
188.73609924316406,0.015082690670116911,569.1944535516465,134.88479614257812,8.539857864379883,132.8168487548828,8.576916941815666,96.393134099242,0.256,0.5727064854690671,1.76,0.24,523,59.6113819858397,501.77806311987985,646018383.4987,3200256
188.73609924316406,0.01892474518223546,474.04644816164284,134.88479614257812,8.539857864379883,132.8168487548828,9.511111510617543,105.51435755839526,0.256,0.6377649013800981,1.76,0.24,523,60.28373647469451,501.77806311987985,646018384.1387,9600256
188.73609924316406,0.020252186371153523,366.69717716602224,134.88479614257812,8.539857864379883,132.8168487548828,8.620407335337182,94.78811124324223,0.256,-0.1,1.76,0.24,523,57.63239992967468,501.77806311987985,646018384.0107,8320256
188.73609924316406,0.009775580052755134,1000.0,134.88479614257812,8.539857864379883,132.8168487548828,7.516668195554569,80.6430412694126,0.256,0.5965937280962533,1.76,0.24,523,52.392890888381814,501.77806311987985,646018384.2027,10240256
188.73609924316406,0.008253609255538082,996.8625936129848,134.88479614257812,8.539857864379883,132.8168487548828,5.696509021327072,67.84034107874618,0.256,0.7982468022049586,1.76,0.24,523,51.61523356371582,501.77806311987985,646018384.2667,10880256
188.73609924316406,0.012361881634598594,259.5534774918668,134.88479614257812,8.539857864379883,132.8168487548828,4.457645257836452,61.93016346421183,0.256,1.1624212820651003,1.76,0.24,523,51.99486284185593,501.77806311987985,646018388.6826999,55040256
188.73609924316406,0.007277085809761186,1000.0,134.88479614257812,8.539857864379883,132.8168487548828,4.4723997740055665,64.27593099380739,0.256,1.0529892636675169,1.76,0.24,523,54.27475112454487,501.77806311987985,646018388.7466999,55680256
188.73609924316406,0.031916597427826834,184.64141867825066,134.88479614257812,8.539857864379883,132.8168487548828,4.6750633966059985,67.69208632029797,0.256,-0.1,1.76,0.24,523,56.76397743915537,501.77806311987985,646018388.8747,56960256
188.73609924316406,0.015134896119429421,311.99418736999195,134.88479614257812,8.539857864379883,132.8168487548828,5.21216518416635,75.2575380179808,0.256,-0.1,1.76,0.24,523,61.67420506446288,501.77806311987985,646018388.8106999,56320256
188.73609924316406,0.013911050442167706,275.5018568598439,134.88479614257812,8.539857864379883,132.8168487548828,4.839779235940491,70.35939967234876,0.256,0.9574349873250907,1.76,0.24,523,58.647668146028394,501.77806311987985,646018393.3547,101760256
188.73609924316406,0.006028644760731347,245.24824127826875,134.88479614257812,8.539857864379883,132.8168487548828,2.6021995957615247,62.17825736642293,0.256,1.690971036809725,1.76,0.24,523,58.79253599833221,501.77806311987985,646018393.1626999,99840256
