4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
2692.947021484375,0.001836722144441055,1000.0,2390.971923828125,1362.743896484375,3435.171875,2.6990896082004996,72.67052244140132,0.256,-0.1,1.04,0.24,8899,69.02798008485335,9009.32413920785,646018382.6027,-5760256
2692.947021484375,0.006723627393019839,1000.0,2390.971923828125,1362.743896484375,3435.171875,8.475740267904392,101.33249612932588,0.256,0.31767898671314615,1.04,0.24,8899,65.41340958483786,9009.32413920785,646018383.1147,-640256
2692.947021484375,0.004084762831282376,1000.0,2390.971923828125,1362.743896484375,3435.171875,5.210217802021256,80.80285774998666,0.256,0.23206624282809885,1.04,0.24,8899,67.22967297773705,9009.32413920785,646018382.7307,-4480256
2692.947021484375,0.004021494216767473,848.9289570941049,2390.971923828125,1362.743896484375,3435.171875,4.601244635898823,76.67419503501102,0.256,0.4432275054928709,1.04,0.24,8899,66.08846893531718,9009.32413920785,646018382.7947,-3840256
2692.947021484375,0.008169669070828185,1000.0,2390.971923828125,1362.743896484375,3435.171875,10.16672741326685,117.76709435057077,0.256,0.30169213563798075,1.04,0.24,8899,66.08592120273494,9009.32413920785,646018383.3067,1280256
2692.947021484375,0.007234890196305594,1000.0,2390.971923828125,1362.743896484375,3435.171875,8.904234917904965,111.00476515019463,0.256,0.30076294482674454,1.04,0.24,8899,71.3620654135756,9009.32413920785,646018383.4347,2560256
2692.947021484375,0.006764449210079443,1000.0,2390.971923828125,1362.743896484375,3435.171875,8.813957274569486,108.12825690668303,0.256,0.149070137831489,1.04,0.24,8899,69.28533548771486,9009.32413920785,646018383.4987,3200256
2692.947021484375,0.00777296909883138,775.0704286809627,2390.971923828125,1362.743896484375,3435.171875,9.570785984514652,113.35009879143747,0.256,-0.1,1.04,0.24,8899,67.55012661074643,9009.32413920785,646018384.1387,9600256
2692.947021484375,0.008310462454246905,655.4293876413229,2390.971923828125,1362.743896484375,3435.171875,9.004422483418905,106.01684773617782,0.256,-0.1,1.04,0.24,8899,65.47703560622789,9009.32413920785,646018384.0107,8320256
2692.947021484375,0.005181837069460956,1000.0,2390.971923828125,1362.743896484375,3435.171875,7.613137505412541,91.71056746201378,0.256,-0.1,1.04,0.24,8899,62.73063612385424,9009.32413920785,646018384.2027,10240256
2692.947021484375,0.0039008573406945535,1000.0,2390.971923828125,1362.743896484375,3435.171875,5.72997241866639,79.85746738408302,0.256,-0.1,1.04,0.24,8899,63.441175424744245,9009.32413920785,646018384.2667,10880256
2692.947021484375,0.004076044816976663,638.8065653266865,2390.971923828125,1362.743896484375,3435.171875,4.334000086342612,74.14266066214921,0.256,-0.1,1.04,0.24,8899,64.75088228794033,9009.32413920785,646018388.6826999,55040256
2692.947021484375,0.0031075318324963893,1000.0,2390.971923828125,1362.743896484375,3435.171875,4.615076080340291,75.99569056916562,0.256,-0.1,1.04,0.24,8899,65.34622695550107,9009.32413920785,646018388.7466999,55680256
2692.947021484375,0.003868260101000534,662.1381285910535,2390.971923828125,1362.743896484375,3435.171875,4.283618440941739,75.35725011860382,0.256,-0.1,1.04,0.24,8899,66.18255664481575,9009.32413920785,646018388.8747,56960256
2692.947021484375,0.00321616356133458,988.7823818554258,2390.971923828125,1362.743896484375,3435.171875,4.7548518928598,75.46107783695234,0.256,-0.1,1.04,0.24,8899,64.15676957543613,9009.32413920785,646018388.8106999,56320256
2692.947021484375,0.005434820253268164,512.7964557875922,2390.971923828125,1362.743896484375,3435.171875,4.916140658590363,78.0692280881713,0.256,-0.1,1.04,0.24,8899,65.98500860064865,9009.32413920785,646018393.3547,101760256
