,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
19,0.0064815440563257744,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8419999999999999,0.0,28411.368854715216,-0.0,40.097378611780066,646018383.1787,1024.0,28498.047831942084,13.166546793056073,3575
20,0.006304396879914127,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8419999999999999,0.0,28401.196661959475,-0.0,40.097378611780066,646018383.4347,2561024.0,28483.49259984867,12.829336529157986,3575
22,0.005171641003199122,460.57793515969075,1.0240000486373901,0.6,0.8419999999999999,0.0,28420.96110866855,-0.0,40.097378611780066,646018383.1787,1024.0,28498.047831942084,12.416660039924803,3575
23,0.005047419571681133,460.57793515969075,1.0240000486373901,0.6,0.8419999999999999,0.0,28409.99980471853,-0.0,40.097378611780066,646018383.4347,2561024.0,28483.49259984867,12.123761390768108,3575
37,0.010640952273881763,212.13203435596432,1.0240000486373901,0.09999999999999998,0.8459999999999999,0.0,28419.836511404486,-0.0,40.23122105657414,646018383.1787,1024.0,28498.047831654378,12.506903713540877,3575
38,0.010151033835719412,212.13203435596432,1.0240000486373901,0.09999999999999998,0.8459999999999999,0.0,28411.850197429136,-0.0,40.23122105657414,646018383.4347,2561024.0,28483.492599647427,11.970163091477989,3575
40,0.006992429019882175,212.13203435596432,1.0240000486373901,0.6,0.8459999999999999,0.0,28425.434832012936,-0.0,40.23122105657414,646018383.1787,1024.0,28498.047831654378,12.050975034530774,3575
45,0.00635163085663501,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8459999999999999,0.0,28229.102782880953,-0.0,40.23122105657414,646018382.9226999,-2561024.0,28312.377045976256,12.905368115269201,3575
46,0.006848497978795189,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8459999999999999,0.0,28402.129122623664,-0.0,40.23122105657414,646018383.1787,1024.0,28498.047831654378,13.850538547703712,3575
47,0.006593532787103936,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8459999999999999,0.0,28394.23663936821,-0.0,40.23122105657414,646018383.4347,2561024.0,28483.492599647427,13.36083532412679,3575
48,0.005110983750160392,460.57793515969075,1.0240000486373901,0.6,0.8459999999999999,0.0,28237.408674711074,-0.0,40.23122105657414,646018382.9226999,-2561024.0,28312.377045976256,12.24486596620659,3575
49,0.005541461136514925,460.57793515969075,1.0240000486373901,0.6,0.8459999999999999,0.0,28410.847271742616,-0.0,40.23122105657414,646018383.1787,1024.0,28498.047831654378,13.206101613402947,3575
50,0.005319171054067653,460.57793515969075,1.0240000486373901,0.6,0.8459999999999999,0.0,28402.745347909913,-0.0,40.23122105657414,646018383.4347,2561024.0,28483.492599647427,12.708048767416152,3575
52,0.003797295472508323,460.57793515969075,1.0240000486373901,1.1,0.8459999999999999,0.0,28425.07677901068,-0.0,40.23122105657414,646018383.1787,1024.0,28498.047831654378,12.080650035796706,3575
64,0.010421274182375779,212.13203435596432,1.0240000486373901,0.09999999999999998,0.8499999999999999,0.0,28423.849275699235,-0.0,40.364536573097354,646018383.1787,1024.0,28498.047831804462,12.181835338341092,3575
72,0.006277257848869677,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8499999999999999,0.0,28231.727897044668,-0.0,40.364536573097354,646018382.9226999,-2561024.0,28312.37704612901,12.700326695352656,3575
73,0.006746537534695784,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8499999999999999,0.0,28405.85896986688,-0.0,40.364536573097354,646018383.1787,1024.0,28498.047831804462,13.578575914843372,3575
74,0.006295862067275594,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8499999999999999,0.0,28403.35361548887,-0.0,40.364536573097354,646018383.4347,2561024.0,28483.492600040496,12.660093566133243,3575
75,0.005019456008624907,460.57793515969075,1.0240000486373901,0.6,0.8499999999999999,0.0,28240.73272760898,-0.0,40.364536573097354,646018382.9226999,-2561024.0,28312.37704612901,11.97032318026791,3575
76,0.005441543028052378,460.57793515969075,1.0240000486373901,0.6,0.8499999999999999,0.0,28414.87276032695,-0.0,40.364536573097354,646018383.1787,1024.0,28498.047831804462,12.89767975083206,3575
77,0.0050139124255659424,460.57793515969075,1.0240000486373901,0.6,0.8499999999999999,0.0,28413.032473214498,-0.0,40.364536573097354,646018383.4347,2561024.0,28483.492600040496,11.870983685103571,3575
100,0.006253242301221187,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8539999999999999,0.0,28419.69919356165,-0.0,40.49732683192334,646018383.1787,1024.0,28498.047832364107,12.517878318825245,3575
101,0.006007478205451198,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8539999999999999,0.0,28411.079407482488,-0.0,40.49732683192334,646018383.4347,2561024.0,28483.492600403384,12.034383484075626,3575
127,0.006340061338529805,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8579999999999999,0.0,28416.75068995468,-0.0,40.62959351305883,646018383.1787,1024.0,28498.047832247274,12.751246393399729,3575
128,0.006053064059978789,460.57793515969075,1.0240000486373901,0.09999999999999998,0.8579999999999999,0.0,28409.24243067431,-0.0,40.62959351305883,646018383.4347,2561024.0,28483.49260037194,12.186071532502373,3575
130,0.005013130082183703,460.57793515969075,1.0240000486373901,0.6,0.8579999999999999,0.0,28427.448926002042,-0.0,40.62959351305883,646018383.1787,1024.0,28498.047832247274,11.882668576143304,3575
