dec,dur,hp_ind,phi,proc_group,ra,theta,time,timeID
-4.780191847199163,1.0240000000000002,1425,38.87431956004918,19,81.56249999999999,155.0539125533347,646018382.9226999,-2561024
-4.780191847199163,1.0240000000000002,1425,38.87431956004918,19,81.56249999999999,155.0539125533347,646018383.1786999,1024
-4.780191847199163,1.0240000000000002,1425,38.87431956004918,19,81.56249999999999,155.0539125533347,646018383.4347,2561024
-4.780191847199163,2.0480000000000005,1426,28.34349840765627,20,75.9375,151.97450094323236,646018382.6667001,-5122048
-4.780191847199163,1.0240000000000002,1426,28.34349840765627,20,75.9375,151.97450094323236,646018382.9226999,-2561024
-4.780191847199163,1.0240000000000002,1426,28.34349840765627,20,75.9375,151.97450094323236,646018383.1786999,1024
-4.780191847199163,1.0240000000000002,1426,28.34349840765627,20,75.9375,151.97450094323236,646018383.4347,2561024
-2.388015463268786,2.0480000000000005,1427,30.125541914028577,21,78.75,155.57773328978172,646018382.6667001,-5122048
-2.388015463268786,1.0240000000000002,1427,30.125541914028577,21,78.75,155.57773328978172,646018382.9226999,-2561024
-2.388015463268786,1.0240000000000002,1427,30.125541914028577,21,78.75,155.57773328978172,646018383.1786999,1024
-2.388015463268786,1.0240000000000002,1427,30.125541914028577,21,78.75,155.57773328978172,646018383.4347,2561024
-2.388015463268786,2.0480000000000005,1428,42.54285527135973,22,84.375,158.4472562558901,646018382.6667001,-5122048
-2.388015463268786,1.0240000000000002,1428,42.54285527135973,22,84.375,158.4472562558901,646018382.9226999,-2561024
-2.388015463268786,1.0240000000000002,1428,42.54285527135973,22,84.375,158.4472562558901,646018383.1786999,1024
-2.388015463268786,1.0240000000000002,1428,42.54285527135973,22,84.375,158.4472562558901,646018383.4347,2561024
0.0,2.0480000000000005,1429,47.52184022988641,23,87.18749999999999,161.72638843048196,646018382.6667001,-5122048
0.0,1.0240000000000002,1429,47.52184022988641,23,87.18749999999999,161.72638843048196,646018382.9226999,-2561024
0.0,1.0240000000000002,1429,47.52184022988641,23,87.18749999999999,161.72638843048196,646018383.1786999,1024
0.0,1.0240000000000002,1429,47.52184022988641,23,87.18749999999999,161.72638843048196,646018383.4347,2561024
0.0,2.0480000000000005,1430,32.51707707089857,0,81.56249999999999,159.15070265649476,646018382.6667001,-5122048
0.0,1.0240000000000002,1430,32.51707707089857,0,81.56249999999999,159.15070265649476,646018382.9226999,-2561024
0.0,1.0240000000000002,1430,32.51707707089857,0,81.56249999999999,159.15070265649476,646018383.1786999,1024
0.0,1.0240000000000002,1430,32.51707707089857,0,81.56249999999999,159.15070265649476,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1431,35.838885728033745,1,84.375,162.67751477905458,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1431,35.838885728033745,1,84.375,162.67751477905458,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1431,35.838885728033745,1,84.375,162.67751477905458,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1431,35.838885728033745,1,84.375,162.67751477905458,646018383.4347,2561024
-2.388015463268786,2.0480000000000005,1432,20.50204709975638,2,73.125,151.89420081679094,646018382.6667001,-5122048
-2.388015463268786,1.0240000000000002,1432,20.50204709975638,2,73.125,151.89420081679094,646018382.9226999,-2561024
-2.388015463268786,1.0240000000000002,1432,20.50204709975638,2,73.125,151.89420081679094,646018383.1786999,1024
-2.388015463268786,1.0240000000000002,1432,20.50204709975638,2,73.125,151.89420081679094,646018383.4347,2561024
0.0,2.0480000000000005,1433,21.197208944072198,3,75.9375,155.5703366032962,646018382.6667001,-5122048
0.0,1.0240000000000002,1433,21.197208944072198,3,75.9375,155.5703366032962,646018382.9226999,-2561024
0.0,1.0240000000000002,1433,21.197208944072198,3,75.9375,155.5703366032962,646018383.1786999,1024
