,A,Epeak,TS,bkg_nllh,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,squareID
0,0.012371680193756864,290.605030894529,15.93132302687831,46039.44035108984,2.0479999780654907,-0.10000000000000003,-0.33399999999999985,-0.713,45912.53682439647,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
1,0.011359149764907333,290.605030894529,15.734506147973306,46039.44035108984,2.0479999780654907,0.09999999999999998,-0.33399999999999985,-0.713,45915.653009229536,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
2,0.01027809729973082,290.605030894529,15.47807248968837,46039.44035108984,2.0479999780654907,0.3,-0.33399999999999985,-0.713,45919.65498709182,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
3,0.008204214943933048,460.57793515969075,16.724096096642953,46039.44035108984,2.0479999780654907,-0.10000000000000003,-0.33399999999999985,-0.713,45899.59265596497,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
4,0.008111732849983457,460.57793515969075,16.583946415856815,46039.44035108984,2.0479999780654907,0.09999999999999998,-0.33399999999999985,-0.713,45901.926711727836,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
5,0.00787323783986585,460.57793515969075,16.36777693545535,46039.44035108984,2.0479999780654907,0.3,-0.33399999999999985,-0.713,45905.48829018543,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
6,0.005579036295670882,729.9668340323904,17.00629887917105,46039.44035108984,2.0479999780654907,-0.10000000000000003,-0.33399999999999985,-0.713,45894.833250305994,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
7,0.0059281283434826386,729.9668340323904,16.96949333704206,46039.44035108984,2.0479999780654907,0.09999999999999998,-0.33399999999999985,-0.713,45895.45849903188,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
8,0.006158096752123544,729.9668340323904,16.845408416016586,46039.44035108984,2.0479999780654907,0.3,-0.33399999999999985,-0.713,45897.55645873864,115.10042137187261,38.21523881472718,646018382.6667001,-5122048.0,2057
9,0.012754043685256986,290.605030894529,16.453812356669822,46039.44035108984,2.0479999780654907,-0.10000000000000003,-0.33199999999999985,-0.713,45904.07638055559,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
10,0.011740072539955518,290.605030894529,16.302017984456842,46039.44035108984,2.0479999780654907,0.09999999999999998,-0.33199999999999985,-0.713,45906.562455907064,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
11,0.010652625027811806,290.605030894529,16.09217737977081,46039.44035108984,2.0479999780654907,0.3,-0.33199999999999985,-0.713,45909.96126467884,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
12,0.008395353545055015,460.57793515969075,17.127103566586303,46039.44035108984,2.0479999780654907,-0.10000000000000003,-0.33199999999999985,-0.713,45892.771512799554,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
13,0.00832383314235577,460.57793515969075,17.0411736883215,46039.44035108984,2.0479999780654907,0.09999999999999998,-0.33199999999999985,-0.713,45894.23955075207,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
14,0.008103977126043719,460.57793515969075,16.882966250243488,46039.44035108984,2.0479999780654907,0.3,-0.33199999999999985,-0.713,45896.92307638641,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
15,0.005680065262477134,729.9668340323904,17.31573905549027,46039.44035108984,2.0479999780654907,-0.10000000000000003,-0.33199999999999985,-0.713,45889.522941570925,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
16,0.006053292692782043,729.9668340323904,17.338282500001213,46039.44035108984,2.0479999780654907,0.09999999999999998,-0.33199999999999985,-0.713,45889.13233106492,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
17,0.006308726558955928,729.9668340323904,17.279918582080043,46039.44035108984,2.0479999780654907,0.3,-0.33199999999999985,-0.713,45890.14255798818,114.96848319891828,38.185292423243915,646018382.6667001,-5122048.0,2057
