,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
12,0.010009299521674337,460.57793515969075,1.0240000486373901,0.09999999999999998,1.2420000000000002,-0.24,28226.14031203596,10.936848950206441,51.67261039221532,646018382.9226999,-2561024.0,28312.377047756432,13.132915572748589,4069
13,0.010573935448458957,460.57793515969075,1.0240000486373901,0.09999999999999998,1.2420000000000002,-0.24,28402.575324296973,10.936848950206441,51.67261039221532,646018383.1787,1024.0,28498.04783370738,13.818285668664325,4069
15,0.010007874169888688,460.57793515969075,1.0240000486373901,0.6,1.2420000000000002,-0.24,28407.21728821744,10.936848950206441,51.67261039221532,646018383.1787,1024.0,28498.04783370738,13.478170906316766,4069
31,0.010569095072980147,460.57793515969075,1.0240000486373901,0.09999999999999998,1.2460000000000002,-0.24,28403.61070060265,10.902581399765587,51.758991139455894,646018383.1787,1024.0,28498.047833783945,13.743153435896325,4069
33,0.009963534901095705,460.57793515969075,1.0240000486373901,0.6,1.2460000000000002,-0.24,28409.263209950423,10.902581399765587,51.758991139455894,646018383.1787,1024.0,28498.047833783945,13.325511159690825,4069
43,0.02217878059373363,212.13203435596432,1.0240000486373901,0.09999999999999998,1.2500000000000002,-0.24,28407.91501826437,10.868525340168704,51.84505251214385,646018383.1787,1024.0,28498.04783361284,13.426303687051645,4069
48,0.010176894795918396,460.57793515969075,1.0240000486373901,0.09999999999999998,1.2500000000000002,-0.24,28224.606508020366,10.868525340168704,51.84505251214385,646018382.9226999,-2561024.0,28312.377047756563,13.249191653546035,4069
49,0.011044801340092643,460.57793515969075,1.0240000486373901,0.09999999999999998,1.2500000000000002,-0.24,28394.980067138695,10.868525340168704,51.84505251214385,646018383.1787,1024.0,28498.04783361284,14.357420832039798,4069
51,0.01053674437427299,460.57793515969075,1.0240000486373901,0.6,1.2500000000000002,-0.24,28398.814478174474,10.868525340168704,51.84505251214385,646018383.1787,1024.0,28498.04783361284,14.087821367292094,4069
53,0.008523978268302012,460.57793515969075,1.0240000486373901,1.1,1.2500000000000002,-0.24,28411.52685229601,10.868525340168704,51.84505251214385,646018383.1787,1024.0,28498.04783361284,13.154541521226,4069
61,0.02330912148705366,212.13203435596432,1.0240000486373901,0.09999999999999998,1.2540000000000002,-0.24,28398.99685945825,10.834678843378104,51.930795799658746,646018383.1787,1024.0,28498.047833521883,14.074869382245327,4069
