,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
9,0.00855235872081447,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.15799999999999992,-0.48,45943.72813838885,108.21982175057396,26.80909164035932,646018382.6667,-5122048.0,46039.44034930493,13.83562148340902,2313
12,0.005520863608627084,212.13203435596432,2.0479999780654907,0.6,-0.15799999999999992,-0.48,45952.55379986079,108.21982175057396,26.80909164035932,646018382.6667,-5122048.0,46039.44034930493,13.182302488119559,2313
18,0.005679256294411548,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.15799999999999992,-0.48,45916.15270844755,108.21982175057396,26.80909164035932,646018382.6667,-5122048.0,46039.44034930493,15.702715743296082,2313
19,0.006697476056977344,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.15799999999999992,-0.48,28414.687039023913,108.21982175057396,26.80909164035932,646018383.1787,1024.0,28498.0478323416,12.912071353403089,2313
20,0.006405817441247911,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.15799999999999992,-0.48,28407.143001139906,108.21982175057396,26.80909164035932,646018383.4347,2561024.0,28483.49260042832,12.357151717803964,2313
21,0.004487184615560782,460.57793515969075,2.0479999780654907,0.6,-0.15799999999999992,-0.48,45931.082126858426,108.21982175057396,26.80909164035932,646018382.6667,-5122048.0,46039.44034930493,14.721292229047439,2313
24,0.002981927883036212,460.57793515969075,2.0479999780654907,1.1,-0.15799999999999992,-0.48,45952.360746237566,108.21982175057396,26.80909164035932,646018382.6667,-5122048.0,46039.44034930493,13.196939271464911,2313
36,0.008362114176287566,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.15399999999999991,-0.48,45947.25022424474,107.78797253845245,26.75263625756961,646018382.6667,-5122048.0,46039.440349425495,13.578668946605747,2313
39,0.005382822207246457,212.13203435596432,2.0479999780654907,0.6,-0.15399999999999991,-0.48,45956.17358505801,107.78797253845245,26.75263625756961,646018382.6667,-5122048.0,46039.440349425495,12.904787047253958,2313
45,0.005579816008439051,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.15399999999999991,-0.48,45919.756492817585,107.78797253845245,26.75263625756961,646018382.6667,-5122048.0,46039.440349425495,15.471512958202217,2313
46,0.00684899325460053,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.15399999999999991,-0.48,28410.059477712777,107.78797253845245,26.75263625756961,646018383.1787,1024.0,28498.047832191794,13.265621318205739,2313
47,0.006775525126469636,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.15399999999999991,-0.48,28396.887684925623,107.78797253845245,26.75263625756961,646018383.4347,2561024.0,28483.49260010951,13.160920574479976,2313
48,0.004391759061959324,460.57793515969075,2.0479999780654907,0.6,-0.15399999999999991,-0.48,45934.921012713276,107.78797253845245,26.75263625756961,646018382.6667,-5122048.0,46039.440349425495,14.45816978128416,2313
51,0.002904728360133568,460.57793515969075,2.0479999780654907,1.1,-0.15399999999999991,-0.48,45956.14619440388,107.78797253845245,26.75263625756961,646018382.6667,-5122048.0,46039.440349425495,12.906909391609815,2313
63,0.008438425822566884,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.1499999999999999,-0.48,45945.99468101299,107.35402463626133,26.697440754284234,646018382.6667,-5122048.0,46039.440349338925,13.670820628326165,2313
