,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
9,0.012305425997850828,212.13203435596432,2.0479999780654907,0.09999999999999998,1.122,-0.07999999999999996,45929.69207169976,4.078358637182045,48.36262740228598,646018382.6667,-5122048.0,46039.44035063976,14.81541622364992,3923
12,0.008346755249017391,212.13203435596432,2.0479999780654907,0.6,1.122,-0.07999999999999996,45937.36940681392,4.078358637182045,48.36262740228598,646018382.6667,-5122048.0,46039.44035063976,14.28782305502378,3923
18,0.007151756805956087,460.57793515969075,2.0479999780654907,0.09999999999999998,1.122,-0.07999999999999996,45906.16724745734,4.078358637182045,48.36262740228598,646018382.6667,-5122048.0,46039.44035063976,16.32624287350982,3923
19,0.009067989475097604,460.57793515969075,1.0240000486373901,0.09999999999999998,1.122,-0.07999999999999996,28392.585722409636,4.078358637182045,48.36262740228598,646018383.1787,1024.0,28498.047832762026,14.523230381178257,3923
20,0.00882415699351808,460.57793515969075,1.0240000486373901,0.09999999999999998,1.122,-0.07999999999999996,28383.8611000855,4.078358637182045,48.36262740228598,646018383.4347,2561024.0,28483.492600720594,14.116054734598643,3923
21,0.006242424700447519,460.57793515969075,2.0479999780654907,0.6,1.122,-0.07999999999999996,45915.71080886617,4.078358637182045,48.36262740228598,646018382.6667,-5122048.0,46039.44035063976,15.730832258567103,3923
22,0.007869361304573913,460.57793515969075,1.0240000486373901,0.6,1.122,-0.07999999999999996,28401.229138287228,4.078358637182045,48.36262740228598,646018383.1787,1024.0,28498.047832762026,13.91536521078751,3923
24,0.00458325756219997,460.57793515969075,2.0479999780654907,1.1,1.122,-0.07999999999999996,45934.7657240454,4.078358637182045,48.36262740228598,646018382.6667,-5122048.0,46039.44035063976,14.468906426842246,3923
36,0.011836873387237063,212.13203435596432,2.0479999780654907,0.09999999999999998,1.1260000000000001,-0.07999999999999996,45939.10758622907,4.063919313385303,48.46334438000483,646018382.6667,-5122048.0,46039.440350839934,14.165646092633152,3923
39,0.008058557977641816,212.13203435596432,2.0479999780654907,0.6,1.1260000000000001,-0.07999999999999996,45945.432165773105,4.063919313385303,48.46334438000483,646018382.6667,-5122048.0,46039.440350839934,13.711906145159283,3923
45,0.006938176401098636,460.57793515969075,2.0479999780654907,0.09999999999999998,1.1260000000000001,-0.07999999999999996,45915.04445507679,4.063919313385303,48.46334438000483,646018382.6667,-5122048.0,46039.440350839934,15.773135120396343,3923
46,0.00860112343947841,460.57793515969075,1.0240000486373901,0.09999999999999998,1.1260000000000001,-0.07999999999999996,28403.930648580495,4.063919313385303,48.46334438000483,646018383.1787,1024.0,28498.047833071814,13.719853096248427,3923
47,0.008704167249234422,460.57793515969075,1.0240000486373901,0.09999999999999998,1.1260000000000001,-0.07999999999999996,28387.735839397763,4.063919313385303,48.46334438000483,646018383.4347,2561024.0,28483.492600758396,13.838841090252709,3923
48,0.006056173065518578,460.57793515969075,2.0479999780654907,0.6,1.1260000000000001,-0.07999999999999996,45924.21647038143,4.063919313385303,48.46334438000483,646018382.6667,-5122048.0,46039.440350839934,15.180505950626728,3923
51,0.004457527603660975,460.57793515969075,2.0479999780654907,1.1,1.1260000000000001,-0.07999999999999996,45941.497536244184,4.063919313385303,48.46334438000483,646018382.6667,-5122048.0,46039.440350839934,13.995914732217395,3923
63,0.011882870374018634,212.13203435596432,2.0479999780654907,0.09999999999999998,1.1300000000000001,-0.07999999999999996,45939.01646868038,4.049581703271378,48.563665015013,646018382.6667,-5122048.0,46039.4403508583,14.172076924566968,3923
