,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
6,0.009914403347329908,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.558,-0.48,45947.28876908099,139.29738666394172,36.35478502120371,646018382.6667,-5122048.0,46039.44035049367,13.575830097101488,1813
12,0.0063700716503889065,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.558,-0.48,45916.75646432808,139.29738666394172,36.35478502120371,646018382.6667,-5122048.0,46039.44035049367,15.664219493201212,1813
13,0.007772636550469262,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.558,-0.48,28394.539454786147,139.29738666394172,36.35478502120371,646018383.4347,2561024.0,28483.49260067374,13.338151737597947,1813
14,0.0051707058231691815,460.57793515969075,2.0479999780654907,0.6,-0.558,-0.48,45933.316656452815,139.29738666394172,36.35478502120371,646018382.6667,-5122048.0,46039.44035049367,14.568712643254118,1813
24,0.010285830808914232,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.554,-0.48,45940.033333598374,139.0934924884494,36.24210257410236,646018382.6667,-5122048.0,46039.44035023244,14.10014302296739,1813
26,0.006681156773757576,212.13203435596432,2.0479999780654907,0.6,-0.554,-0.48,45950.60463166702,139.0934924884494,36.24210257410236,646018382.6667,-5122048.0,46039.44035023244,13.329344962557165,1813
30,0.006547433653216681,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.554,-0.48,45909.3976221334,139.0934924884494,36.24210257410236,646018382.6667,-5122048.0,46039.44035023244,16.12716516310543,1813
31,0.007934556557868845,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.554,-0.48,28389.803871285752,139.0934924884494,36.24210257410236,646018383.4347,2561024.0,28483.492600589445,13.68858862729774,1813
32,0.005345888229422922,460.57793515969075,2.0479999780654907,0.6,-0.554,-0.48,45925.60393433347,139.0934924884494,36.24210257410236,646018382.6667,-5122048.0,46039.44035023244,15.08883135958326,1813
34,0.0036222310647020693,460.57793515969075,2.0479999780654907,1.1,-0.554,-0.48,45949.947832488855,139.0934924884494,36.24210257410236,646018382.6667,-5122048.0,46039.44035023244,13.37852889846915,1813
