,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
9,0.008395189095280663,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.3579999999999999,-0.44,45948.780532911114,129.1330555823641,29.56374757418515,646018382.6667,-5122048.0,46039.44034961751,13.4654978895244,2064
12,0.005387003640617083,212.13203435596432,2.0479999780654907,0.6,-0.3579999999999999,-0.44,45958.47748023094,129.1330555823641,29.56374757418515,646018382.6667,-5122048.0,46039.44034961751,12.72500447045635,2064
18,0.005601917135706519,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.3579999999999999,-0.44,45920.20425300878,129.1330555823641,29.56374757418515,646018382.6667,-5122048.0,46039.44034961751,15.442544907412701,2064
19,0.006922855347327796,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.3579999999999999,-0.44,28408.691534722344,129.1330555823641,29.56374757418515,646018383.1787,1024.0,28498.047832314154,13.368343023113246,2064
20,0.00702507360271233,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.3579999999999999,-0.44,28391.924611963215,129.1330555823641,29.56374757418515,646018383.4347,2561024.0,28483.49260004596,13.532774148913052,2064
21,0.004407877776259686,460.57793515969075,2.0479999780654907,0.6,-0.3579999999999999,-0.44,45936.40743374954,129.1330555823641,29.56374757418515,646018382.6667,-5122048.0,46039.44034961751,14.354993268404339,2064
24,0.0029078726717844793,460.57793515969075,2.0479999780654907,1.1,-0.3579999999999999,-0.44,45958.521716842086,129.1330555823641,29.56374757418515,646018382.6667,-5122048.0,46039.44034961751,12.721527642183656,2064
36,0.007943278334866367,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.35399999999999987,-0.44,45957.85442378045,128.81825856783263,29.454567636093785,646018382.6667,-5122048.0,46039.44034988635,12.773873813835333,2064
45,0.0053575000071161985,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.35399999999999987,-0.44,45929.99261922082,128.81825856783263,29.454567636093785,646018382.6667,-5122048.0,46039.44034988635,14.795116131043002,2064
46,0.006882217731340546,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.35399999999999987,-0.44,28409.646564499348,128.81825856783263,29.454567636093785,646018383.1787,1024.0,28498.047832200104,13.296711450637398,2064
47,0.00673803759211444,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.35399999999999987,-0.44,28398.971530046634,128.81825856783263,29.454567636093785,646018383.4347,2561024.0,28483.49260016972,13.001620677676014,2064
48,0.0042010820451834794,460.57793515969075,2.0479999780654907,0.6,-0.35399999999999987,-0.44,45945.38311257778,128.81825856783263,29.454567636093785,646018382.6667,-5122048.0,46039.44034988635,13.715483025294223,2064
72,0.005247918408169148,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.34999999999999987,-0.44,45933.07499722287,128.5006537203454,29.345900989278082,646018382.6667,-5122048.0,46039.4403499462,14.58529072204771,2064
74,0.006608800285258096,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.34999999999999987,-0.44,28401.30689902735,128.5006537203454,29.345900989278082,646018383.4347,2561024.0,28483.49260026509,12.82074110476773,2064
75,0.004109608056633597,460.57793515969075,2.0479999780654907,0.6,-0.34999999999999987,-0.44,45948.10089573242,128.5006537203454,29.345900989278082,646018382.6667,-5122048.0,46039.4403499462,13.515876162038165,2064
99,0.005111971037393366,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.34599999999999986,-0.44,45937.92491887251,128.1802230860391,29.237762515974808,646018382.6667,-5122048.0,46039.44035013355,14.248889869813672,2064
102,0.003976248833220808,460.57793515969075,2.0479999780654907,0.6,-0.34599999999999986,-0.44,45953.42841867043,128.1802230860391,29.237762515974808,646018382.6667,-5122048.0,46039.44035013355,13.115786782584994,2064
126,0.0052775958617777554,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.34199999999999986,-0.44,45930.97031318041,127.85694909723577,29.13016726342418,646018382.6667,-5122048.0,46039.440349945515,14.728885685285368,2064
127,0.006624534714476446,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.34199999999999986,-0.44,28415.38595414547,127.85694909723577,29.13016726342418,646018383.1787,1024.0,28498.04783239392,12.85782860738555,2064
128,0.006594293469212738,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.34199999999999986,-0.44,28401.163531496477,127.85694909723577,29.13016726342418,646018383.4347,2561024.0,28483.492600316935,12.831918704578666,2064
129,0.004105748871390796,460.57793515969075,2.0479999780654907,0.6,-0.34199999999999986,-0.44,45947.54352593293,127.85694909723577,29.13016726342418,646018382.6667,-5122048.0,46039.440349945515,13.557051597790961,2064
153,0.005180185019927719,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.33799999999999986,-0.44,45934.80576404096,127.53081459726023,29.023130442272368,646018382.6667,-5122048.0,46039.44034996439,14.46613880228086,2064
154,0.006565495530382715,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.33799999999999986,-0.44,28415.92544194031,127.53081459726023,29.023130442272368,646018383.1787,1024.0,28498.047832368913,12.815801998205313,2064
155,0.006675702471635218,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.33799999999999986,-0.44,28398.59876013457,127.53081459726023,29.023130442272368,646018383.4347,2561024.0,28483.492600121743,13.030260165259412,2064
156,0.004045937721474952,460.57793515969075,2.0479999780654907,0.6,-0.33799999999999986,-0.44,45949.86050859416,127.53081459726023,29.023130442272368,646018382.6667,-5122048.0,46039.44034996439,13.385054454146138,2064
171,0.007805228320361399,212.13203435596432,2.0479999780654907,0.09999999999999998,-0.33399999999999985,-0.44,45958.48579509913,127.20180286594825,28.91666742480037,646018382.6667,-5122048.0,46039.44034975246,12.724351036758897,2064
180,0.005249831978258681,460.57793515969075,2.0479999780654907,0.09999999999999998,-0.33399999999999985,-0.44,45932.160441146625,127.20180286594825,28.91666742480037,646018382.6667,-5122048.0,46039.44034975246,14.64786049946112,2064
181,0.006767571612151591,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.33399999999999985,-0.44,28410.989543368105,127.20180286594825,28.91666742480037,646018383.1787,1024.0,28498.04783219225,13.195324082730538,2064
182,0.006760158553732642,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.33399999999999985,-0.44,28396.12688788851,127.20180286594825,28.91666742480037,646018383.4347,2561024.0,28483.492600124617,13.218601456743247,2064
