4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,hp_ind,ndets,nllh,phi,solid_angle,theta,time,timeID
0.0,0.0074731804332024586,42.8293156701022,0.0,0.0,0.0,2.8740609346009123,38.01580779132735,0.256,2.017610281798131,87,0,33.88569466342781,112.5,0.0,80.40593177313954,646018382.6027,-5760256
0.0,0.025759636703503026,1000.0,0.0,0.0,0.0,8.300890742372163,70.70117568983883,0.256,1.1697801980082299,87,0,36.248782131438894,112.5,0.0,80.40593177313954,646018383.1147,-640256
0.0,0.017377566017711565,126.53351616558193,0.0,0.0,0.0,5.505403364574517,49.84872012503948,0.256,2.0931811337761004,87,0,34.693987021705276,112.5,0.0,80.40593177313954,646018382.7307,-4480256
0.0,0.018333213211584,27.269653198454225,0.0,0.0,0.0,5.283389579599491,47.35056973849541,0.256,1.9812427179320213,87,0,33.393467013585166,112.5,0.0,80.40593177313954,646018382.7947,-3840256
0.0,0.01928916466197179,93.00342867695838,0.0,0.0,0.0,10.042820454918465,83.91262015867557,0.256,2.096631753461218,87,0,33.48349881381122,112.5,0.0,80.40593177313954,646018383.3067,1280256
0.0,0.024331230276421548,117.96164962477917,0.0,0.0,0.0,9.081062268115543,76.33694962002669,0.256,2.1,87,0,35.10410366133078,112.5,0.0,80.40593177313954,646018383.4347,2560256
0.0,0.020230730817218916,105.51330718028044,0.0,0.0,0.0,8.91680218897306,76.05437836056682,0.256,2.1,87,0,36.29969772192944,112.5,0.0,80.40593177313954,646018383.4987,3200256
0.0,0.01823649725232456,647.4621264366441,0.0,0.0,0.0,9.49167273717873,84.2846635185822,0.256,-0.1,87,0,39.23873784373122,112.5,0.0,80.40593177313954,646018384.1387,9600256
0.0,0.025868547133999085,483.85466360595166,0.0,0.0,0.0,8.809199584832134,74.22456970446561,0.256,-0.1,87,0,35.42357104176229,112.5,0.0,80.40593177313954,646018384.0107,8320256
0.0,0.011669146133554178,86.9915417790244,0.0,0.0,0.0,7.853239630407291,63.75644889726899,0.256,2.1,87,0,32.91976255096917,112.5,0.0,80.40593177313954,646018384.2027,10240256
0.0,0.018077101158445436,1000.0,0.0,0.0,0.0,5.959724992482333,50.7144807554845,0.256,1.1274193749197006,87,0,32.95531976247523,112.5,0.0,80.40593177313954,646018384.2667,10880256
0.0,0.020765448407255364,358.4922260568461,0.0,0.0,0.0,4.3491374366599915,41.9963609193279,0.256,-0.1,87,0,32.538862697849176,112.5,0.0,80.40593177313954,646018388.6826999,55040256
0.0,0.008843697506226551,646.0910319065428,0.0,0.0,0.0,4.575400013515733,43.73546545237514,0.256,-0.1,87,0,33.26832281053525,112.5,0.0,80.40593177313954,646018388.7466999,55680256
0.0,0.024039309926093676,338.57704661605345,0.0,0.0,0.0,4.615390042758304,44.86040195012006,0.256,-0.1,87,0,34.209489326723805,112.5,0.0,80.40593177313954,646018388.8747,56960256
0.0,0.01398367223242376,504.7120433725744,0.0,0.0,0.0,5.12433144207096,47.42080750275249,0.256,-0.1,87,0,34.291421138653966,112.5,0.0,80.40593177313954,646018388.8106999,56320256
0.0,0.014863274243283745,470.23041336178056,0.0,0.0,0.0,4.792962759388133,50.8492878948167,0.256,-0.1,87,0,39.363041888375946,112.5,0.0,80.40593177313954,646018393.3547,101760256
0.0,0.02793402849552483,18.141966113705777,0.0,0.0,0.0,3.1682493695693577,38.102191808976706,0.256,1.9257845929260542,87,0,33.08328977508839,112.5,0.0,80.40593177313954,646018393.1626999,99840256
0.0,0.012292882394186445,187.87581419143717,0.0,0.0,0.0,3.147157127225345,40.318580164382126,0.256,2.1,87,0,35.366281172659484,112.5,0.0,80.40593177313954,646018393.2267,100480256
0.0,0.012257968249629707,559.9434815594989,0.0,0.0,0.0,5.176273637723225,50.908022502667194,0.256,-0.1,87,0,37.511118116372984,112.5,0.0,80.40593177313954,646018393.4187,102400256
0.0,0.013222654087895046,444.9314858452575,0.0,0.0,0.0,3.9464260288596726,43.501786575098414,0.256,-0.1,87,0,35.71464737446785,112.5,0.0,80.40593177313954,646018393.4827,103040256
0.0,0.2495930460411622,14.688597095626026,0.0,0.0,0.0,3.8772834667561837,41.60435627994373,0.256,1.5429820081758392,87,0,34.087692739153304,112.5,0.0,80.40593177313954,646018394.2507,110720256
0.0,0.02250740941889484,1000.0,0.0,0.0,0.0,10.963919792576473,96.43330900211356,0.512,1.0659728823276577,87,0,36.32954039308849,112.5,0.0,80.40593177313954,646018383.0507,-1280512
0.0,0.02336590230192147,710.6427973460333,0.0,0.0,0.0,10.729109885003037,94.19332946431395,0.512,0.8763536178468005,87,0,36.636430002079,112.5,0.0,80.40593177313954,646018382.9226999,-2560512
0.0,0.01778393520971107,99.5669337933626,0.0,0.0,0.0,12.424223573942388,113.29775066194146,0.512,2.1,87,0,36.117084954288586,112.5,0.0,80.40593177313954,646018383.1787,512
0.0,0.013279307513328394,89.077137988608,0.0,0.0,0.0,11.826247714027232,108.5803575749298,0.512,2.1,87,0,38.65029007816263,112.5,0.0,80.40593177313954,646018383.3067,1280512
0.0,0.021151350957704533,705.0423022848483,0.0,0.0,0.0,11.745272769971807,107.73822028837148,0.512,0.5298734533742903,87,0,38.76250406785087,112.5,0.0,80.40593177313954,646018383.9467,7680512
0.0,0.015639921329981755,143.10286504510012,0.0,0.0,0.0,6.694726866810362,59.30354209293103,0.512,2.1,87,0,36.89385818233479,112.5,0.0,80.40593177313954,646018384.2027,10240512
0.0,0.020043272039455606,326.1421304300391,0.0,0.0,0.0,5.059666162281547,49.29190533867247,0.512,-0.1,87,0,36.49179450180403,112.5,0.0,80.40593177313954,646018388.6826999,55040512
0.0,0.008371600108902567,552.7315030701877,0.0,0.0,0.0,4.922602104781785,49.18905305412057,0.512,-0.1,87,0,37.07304731311954,112.5,0.0,80.40593177313954,646018388.5547,53760512
0.0,0.014389205695027118,163.02385432311777,0.0,0.0,0.0,5.595149886862378,55.37698173641059,0.512,2.1,87,0,39.72413060818255,112.5,0.0,80.40593177313954,646018393.1626999,99840512
0.0,0.010212083446917855,37.83900335157444,0.0,0.0,0.0,5.001685820139579,51.78368426363615,0.512,2.0043214064280495,87,0,39.27525374194348,112.5,0.0,80.40593177313954,646018393.2907,101120512
0.0,0.015616753280160768,393.39773056450105,0.0,0.0,0.0,5.356709590093325,53.265764062127275,0.512,-0.1,87,0,38.91859524582838,112.5,0.0,80.40593177313954,646018393.4187,102400512
0.0,0.023732773292934443,125.5855863673415,0.0,0.0,0.0,4.919596996737089,49.07545003557343,0.512,1.676869890145491,87,0,36.97423273042114,112.5,0.0,80.40593177313954,646018393.5467,103680512
0.0,0.029962821345881914,99.142522215896,0.0,0.0,0.0,3.6503370845523455,42.178898853517104,0.512,1.3711415456200673,87,0,35.516418438088046,112.5,0.0,80.40593177313954,646018394.6987,115200512
0.0,0.08403648036837846,86.11748737438381,0.0,0.0,0.0,3.4945279659491515,42.369113708534705,0.512,0.7012516450460519,87,0,36.26325085613435,112.5,0.0,80.40593177313954,646018394.9547,117760512
0.0,0.008364471733314829,255.70383632870139,0.0,0.0,0.0,2.837209042589536,42.34121434324554,0.512,2.1,87,0,38.316336767569624,112.5,0.0,80.40593177313954,646018395.0827,119040512
0.0,0.024180380861361137,1000.0,0.0,0.0,0.0,14.834846209298945,151.85092073637017,1.024,1.2232373558522063,87,0,41.81458970959455,112.5,0.0,80.40593177313954,646018382.9226999,-2561024
0.0,0.015274438385867345,104.73891585847163,0.0,0.0,0.0,13.696198111638594,133.8243549472025,1.024,2.1,87,0,40.031433590576206,112.5,0.0,80.40593177313954,646018382.6667,-5121024
0.0,0.02317172962338033,1000.0,0.0,0.0,0.0,15.469715026513994,161.09666399139098,1.024,1.1025290439606898,87,0,41.44062249061456,112.5,0.0,80.40593177313954,646018383.4347,2561024
0.0,0.02401532052315278,1000.0,0.0,0.0,0.0,15.812041683420526,165.3091939843478,1.024,1.1292337468482647,87,0,40.29886288523366,112.5,0.0,80.40593177313954,646018383.1787,1024
0.0,0.019547854049908192,1000.0,0.0,0.0,0.0,11.700764566937936,109.66035539808765,1.024,1.2763891331047126,87,0,41.206409672632496,112.5,0.0,80.40593177313954,646018383.6906999,5121024
0.0,0.008287011007766968,416.5061801849249,0.0,0.0,0.0,4.468954215448929,50.753868366341926,1.024,-0.1,87,0,40.76809247645255,112.5,0.0,80.40593177313954,646018388.2987,51201024
0.0,0.006589144521075204,436.6313717498548,0.0,0.0,0.0,3.804360649210213,47.75028850013557,1.024,-0.1,87,0,40.51370852550599,112.5,0.0,80.40593177313954,646018388.5547,53761024
0.0,0.007421169742596804,396.748101493615,0.0,0.0,0.0,3.6829225517790123,47.08126604792823,1.024,-0.1,87,0,40.299306786727016,112.5,0.0,80.40593177313954,646018388.0426999,48641024
0.0,0.015388456388930546,336.7245662680443,0.0,0.0,0.0,6.026103508375355,58.68345176000271,1.024,1.4384573285718094,87,0,40.52649001317583,112.5,0.0,80.40593177313954,646018393.1626999,99841024
0.0,0.013799449013849196,116.30137662184222,0.0,0.0,0.0,5.111954453452675,54.896513960790706,1.024,1.887593144825327,87,0,41.83047479370339,112.5,0.0,80.40593177313954,646018392.9067,97281024
0.0,0.014031658208402695,72.39735554556528,0.0,0.0,0.0,4.274824238291563,49.98883359304717,1.024,1.846685699257918,87,0,40.85177245890465,112.5,0.0,80.40593177313954,646018392.6507,94721024
0.0,0.01256058576104719,575.9420695285809,0.0,0.0,0.0,5.558428877790839,57.267013702399865,1.024,1.846051500951099,87,0,41.8189479076703,112.5,0.0,80.40593177313954,646018393.4187,102401024
0.0,0.016341501244541104,30.075843426575844,0.0,0.0,0.0,3.930373995315173,47.13503974058248,1.024,1.8826282539770023,87,0,39.4111198690576,112.5,0.0,80.40593177313954,646018394.6987,115201024
0.0,0.003500324093136081,27.611789317499703,0.0,0.0,0.0,17.997413851181637,205.62839722000513,2.048,2.0154560728428024,87,0,43.67494455465279,112.5,0.0,80.40593177313954,646018382.6667,-5122048
0.0,0.012318253085551222,108.8356370151979,0.0,0.0,0.0,14.159404695890563,143.21810694959424,2.048,2.097606367007031,87,0,42.97373627859038,112.5,0.0,80.40593177313954,646018383.1787,2048
0.0,0.007420338482261454,24.97036449077752,0.0,0.0,0.0,6.290573536211938,64.54222973606153,2.048,1.979239393105425,87,0,44.75657202881654,112.5,0.0,80.40593177313954,646018393.4187,102402048
0.0,0.016440010321594648,57.14624208034311,0.0,0.0,0.0,5.6405707602867,60.72766282533627,2.048,1.797068930298467,87,0,44.81964357443563,112.5,0.0,80.40593177313954,646018392.9067,97282048
0.0,0.01661459328593488,55.28226779682088,0.0,0.0,0.0,5.399370263089007,58.65492105846855,2.048,1.7835519764576029,87,0,44.078321439503625,112.5,0.0,80.40593177313954,646018392.3946999,92162048
0.0,0.009601125049208445,309.8674500956244,0.0,0.0,0.0,4.41598826503692,54.479658843739216,2.048,-0.1,87,0,44.729182665267324,112.5,0.0,80.40593177313954,646018403.1467,199682048
0.0,0.009581123785258558,134.30982723931822,0.0,0.0,0.0,12.275453510835815,121.82904453787833,4.096,2.1,87,0,46.48566508953265,112.5,0.0,80.40593177313954,646018381.1307,-20484096
0.0,0.009586464393946342,153.328937762938,0.0,0.0,0.0,11.034055678390365,106.3766385581602,4.096,2.1,87,0,45.50144620125087,112.5,0.0,80.40593177313954,646018382.1546999,-10244096
0.0,0.007024305158513141,120.86750684719694,0.0,0.0,0.0,10.125023917677435,98.95393668381695,4.096,2.1,87,0,47.6958820170469,112.5,0.0,80.40593177313954,646018380.1067,-30724096
0.0,0.00850982611251409,99.89726149807227,0.0,0.0,0.0,8.374886274757074,80.82679290894684,4.096,2.0371906182660506,87,0,45.75743285138964,112.5,0.0,80.40593177313954,646018383.1787,4096
0.0,0.007899189699155483,1000.0,0.0,0.0,0.0,7.233271560515433,73.99469873398738,4.096,1.843196066234971,87,0,47.83458999990669,112.5,0.0,80.40593177313954,646018402.6347,194564096
0.0,0.012480279845910559,271.41419411577846,0.0,0.0,0.0,6.3497104055860785,67.13423498843663,4.096,-0.1,87,0,46.97482387103257,112.5,0.0,80.40593177313954,646018401.6107,184324096
0.0,0.013861585856905546,48.61335844201798,0.0,0.0,0.0,6.419831892838805,68.45983806175107,4.096,1.8060769379987183,87,0,47.85271729559594,112.5,0.0,80.40593177313954,646018391.3707,81924096
0.0,0.006839023603719792,1000.0,0.0,0.0,0.0,9.083300974595785,92.20310846703057,8.192,1.7468991636416338,87,0,50.949930169484205,112.5,0.0,80.40593177313954,646018381.1307,-20488192
0.0,0.005839915068952712,1000.0,0.0,0.0,0.0,7.968341062544536,82.82502997910049,8.192,1.6955907163038906,87,0,51.0778003345838,112.5,0.0,80.40593177313954,646018383.1787,8192
0.0,0.004701525081606445,172.756425198708,0.0,0.0,0.0,7.077351398773988,72.94352420110195,8.192,2.1,87,0,47.89907279023789,112.5,0.0,80.40593177313954,646018379.0827,-40968192
0.0,0.004757081006033484,185.28639904811376,0.0,0.0,0.0,6.950249964435727,73.52892161496365,8.192,2.1,87,0,49.37593433089424,112.5,0.0,80.40593177313954,646018399.5626999,163848192
0.0,0.004858740351606876,218.60524320350848,0.0,0.0,0.0,5.9165069176852105,71.82270301357597,8.192,1.9787111497910221,87,0,54.3201759600675,112.5,0.0,80.40593177313954,646018401.6107,184328192
0.0,0.0048372274178620145,213.40006157648398,0.0,0.0,0.0,9.524050958052698,100.42653829582186,16.384,2.1,87,0,55.0727649700296,112.5,0.0,80.40593177313954,646018379.0827,-409616384
0.0,0.012438121462765584,46.706834698595515,0.0,0.0,0.0,2.7701442000395136,38.015807802522886,0.256,2.0144943736196987,165,0,34.17895835801661,258.75,0.0,131.81031489577862,646018382.6027,-5760256
