,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
6,0.0065821608691324016,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6020000000000001,0.0,45954.76267996597,-0.0,31.047940690584753,646018382.6667,-5122048.0,46039.44034823791,13.013659613801401,3275
12,0.004436832085109984,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6020000000000001,0.0,45932.540363676824,-0.0,31.047940690584753,646018382.6667,-5122048.0,46039.44034823791,14.621900325271595,3275
13,0.005607646896757875,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6020000000000001,0.0,28399.638526306055,-0.0,31.047940690584753,646018383.4347,2561024.0,28483.492599252844,12.950217986334403,3275
14,0.0034865688226726594,460.57793515969075,2.0479999780654907,0.6,0.6020000000000001,0.0,45943.24605472671,-0.0,31.047940690584753,646018382.6667,-5122048.0,46039.44034823791,13.87042129938395,3275
24,0.00651892512750107,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6060000000000001,0.0,45956.13898521875,-0.0,31.215863057809344,646018382.6667,-5122048.0,46039.440348330696,12.907467847098946,3275
30,0.004369800590532367,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6060000000000001,0.0,45935.57039328929,-0.0,31.215863057809344,646018382.6667,-5122048.0,46039.440348330696,14.413185285800596,3275
31,0.005747028602362195,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6060000000000001,0.0,28394.966126580734,-0.0,31.215863057809344,646018383.4347,2561024.0,28483.492599003006,13.306124335979465,3275
32,0.003440901074100795,460.57793515969075,2.0479999780654907,0.6,0.6060000000000001,0.0,45945.582034352476,-0.0,31.215863057809344,646018382.6667,-5122048.0,46039.440348330696,13.700971788761583,3275
42,0.006958631596272153,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6100000000000001,0.0,45944.33177479754,-0.0,31.38319105635904,646018382.6667,-5122048.0,46039.440347991054,13.791923230174707,3275
44,0.004497669916476175,212.13203435596432,2.0479999780654907,0.6,0.6100000000000001,0.0,45952.2476037683,-0.0,31.38319105635904,646018382.6667,-5122048.0,46039.440347991054,13.205509776055855,3275
48,0.004646445511023787,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6100000000000001,0.0,45921.64094774887,-0.0,31.38319105635904,646018382.6667,-5122048.0,46039.440347991054,15.349228009394073,3275
49,0.0057386826873557645,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6100000000000001,0.0,28395.49163742137,-0.0,31.38319105635904,646018383.4347,2561024.0,28483.492599051435,13.266571646816905,3275
50,0.003635551146328692,460.57793515969075,2.0479999780654907,0.6,0.6100000000000001,0.0,45934.3693257098,-0.0,31.38319105635904,646018382.6667,-5122048.0,46039.440347991054,14.496276920730775,3275
52,0.002414593304963864,460.57793515969075,2.0479999780654907,1.1,0.6100000000000001,0.0,45953.24458696429,-0.0,31.38319105635904,646018382.6667,-5122048.0,46039.440347991054,13.129795202269047,3275
66,0.0042490567188846326,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6140000000000001,0.0,45940.86003158758,-0.0,31.54992499724964,646018382.6667,-5122048.0,46039.44034899548,14.041390059954704,3275
68,0.0032577534609236495,460.57793515969075,2.0479999780654907,0.6,0.6140000000000001,0.0,45955.20475467428,-0.0,31.54992499724964,646018382.6667,-5122048.0,46039.44034899548,12.979645166274391,3275
78,0.006606975669994455,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6180000000000001,0.0,45954.11116561625,-0.0,31.716065229538142,646018382.6667,-5122048.0,46039.44034838854,13.063627579833504,3275
84,0.00447894451585348,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6180000000000001,0.0,45930.370058345274,-0.0,31.716065229538142,646018382.6667,-5122048.0,46039.44034838854,14.769582935429568,3275
86,0.003482258205502454,460.57793515969075,2.0479999780654907,0.6,0.6180000000000001,0.0,45943.46046422964,-0.0,31.716065229538142,646018382.6667,-5122048.0,46039.44034838854,13.854954648709604,3275
102,0.004361301422894142,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6220000000000001,0.0,45937.05787027406,-0.0,31.881612139736184,646018382.6667,-5122048.0,46039.44034858756,14.309610638553288,3275
104,0.0034009475473286525,460.57793515969075,2.0479999780654907,0.6,0.6220000000000001,0.0,45948.77348930082,-0.0,31.881612139736184,646018382.6667,-5122048.0,46039.44034858756,13.466020888647298,3275
120,0.004328239960111751,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6260000000000001,0.0,45939.47152389205,-0.0,32.04656615122524,646018382.6667,-5122048.0,46039.440348635704,14.139931028378959,3275
122,0.0033906894393836606,460.57793515969075,2.0479999780654907,0.6,0.6260000000000001,0.0,45950.2147944194,-0.0,32.04656615122524,646018382.6667,-5122048.0,46039.440348635704,13.358559369655387,3275
138,0.004300817726967729,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6300000000000001,0.0,45940.895412156264,-0.0,32.210927723673755,646018382.6667,-5122048.0,46039.44034858457,14.038870070508162,3275
140,0.0033896632357313153,460.57793515969075,2.0479999780654907,0.6,0.6300000000000001,0.0,45950.2774471772,-0.0,32.210927723673755,646018382.6667,-5122048.0,46039.44034858457,13.353868458792729,3275
156,0.004376933722182841,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6340000000000001,0.0,45939.29422856755,-0.0,32.37469735245626,646018382.6667,-5122048.0,46039.44034859887,14.152464098616933,3275
