,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
9,0.010321130466521037,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6820000000000002,-0.48,45939.52094804611,35.13835487716785,39.8274580080189,646018382.6667,-5122048.0,46039.44035022436,14.136435348293851,3363
12,0.006804051101352866,212.13203435596432,2.0479999780654907,0.6,0.6820000000000002,-0.48,45948.95471052495,35.13835487716785,39.8274580080189,646018382.6667,-5122048.0,46039.44035022436,13.452556611990698,3363
18,0.006399660956624897,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6820000000000002,-0.48,45912.36718600093,35.13835487716785,39.8274580080189,646018382.6667,-5122048.0,46039.44035022436,15.941967521195831,3363
19,0.007661009124400494,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6820000000000002,-0.48,28223.031963096433,35.13835487716785,39.8274580080189,646018382.9226999,-2561024.0,28312.3770466148,13.367504143883291,3363
20,0.007716215277211595,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6820000000000002,-0.48,28408.11138415921,35.13835487716785,39.8274580080189,646018383.1787,1024.0,28498.047832824825,13.41167019171109,3363
21,0.005333072988942007,460.57793515969075,2.0479999780654907,0.6,0.6820000000000002,-0.48,45925.93018686852,35.13835487716785,39.8274580080189,646018382.6667,-5122048.0,46039.44035022436,15.067193723838358,3363
24,0.003711463198577336,460.57793515969075,2.0479999780654907,1.1,0.6820000000000002,-0.48,45947.810807501985,35.13835487716785,39.8274580080189,646018382.6667,-5122048.0,46039.44035022436,13.537321945080128,3363
36,0.00955341424114573,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6860000000000002,-0.48,45955.6571425942,34.980807717388075,39.93792375381744,646018382.6667,-5122048.0,46039.44035084465,12.944744744524433,3363
45,0.00606472433284921,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6860000000000002,-0.48,45927.579048323765,34.980807717388075,39.93792375381744,646018382.6667,-5122048.0,46039.44035084465,14.957359561158068,3363
47,0.0074436350704408984,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6860000000000002,-0.48,28415.544870475136,34.980807717388075,39.93792375381744,646018383.1787,1024.0,28498.047833047873,12.845463212569376,3363
48,0.004976538512329166,460.57793515969075,2.0479999780654907,0.6,0.6860000000000002,-0.48,45942.68352059308,34.980807717388075,39.93792375381744,646018382.6667,-5122048.0,46039.44035084465,13.910918751223583,3363
63,0.009712051346378916,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6900000000000002,-0.48,45953.12482335937,34.82448915695679,40.04824490403636,646018382.6667,-5122048.0,46039.440350657766,13.138913752543864,3363
72,0.006119423558702876,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6900000000000002,-0.48,45925.66205361449,34.82448915695679,40.04824490403636,646018382.6667,-5122048.0,46039.440350657766,15.084979088038173,3363
73,0.0074463267183430895,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6900000000000002,-0.48,28229.46533905493,34.82448915695679,40.04824490403636,646018382.9226999,-2561024.0,28312.377046876594,12.877244101255975,3363
74,0.007505560609930179,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6900000000000002,-0.48,28414.0431886295,34.82448915695679,40.04824490403636,646018383.1787,1024.0,28498.04783295716,12.96183970952108,3363
75,0.005075812893108896,460.57793515969075,2.0479999780654907,0.6,0.6900000000000002,-0.48,45939.03154508297,34.82448915695679,40.04824490403636,646018382.6667,-5122048.0,46039.440350657766,14.171013060102124,3363
90,0.009970734730711518,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6940000000000002,-0.48,45948.47038220681,34.66938718031927,40.15841786890494,646018382.6667,-5122048.0,46039.44035057647,13.488511286992342,3363
99,0.006260453195770839,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6940000000000002,-0.48,45919.902306802964,34.66938718031927,40.15841786890494,646018382.6667,-5122048.0,46039.44035057647,15.462085485050684,3363
100,0.007611450513492628,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6940000000000002,-0.48,28225.205073776324,34.66938718031927,40.15841786890494,646018382.9226999,-2561024.0,28312.377046778995,13.203936761638229,3363
101,0.0075923461223862026,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6940000000000002,-0.48,28412.221305814706,34.66938718031927,40.15841786890494,646018383.1787,1024.0,28498.047832928645,13.101643188084381,3363
102,0.005182625275563021,460.57793515969075,2.0479999780654907,0.6,0.6940000000000002,-0.48,45934.619520107706,34.66938718031927,40.15841786890494,646018382.6667,-5122048.0,46039.44035057647,14.4790075950505,3363
105,0.0035743247385208814,460.57793515969075,2.0479999780654907,1.1,0.6940000000000002,-0.48,45956.66284429163,34.66938718031927,40.15841786890494,646018382.6667,-5122048.0,46039.44035057647,12.866818276857549,3363
117,0.010124542975342859,212.13203435596432,2.0479999780654907,0.09999999999999998,0.6980000000000002,-0.48,45945.621437243855,34.51548988689392,40.268439135005075,646018382.6667,-5122048.0,46039.44035053565,13.69809572837026,3363
120,0.006634834117838952,212.13203435596432,2.0479999780654907,0.6,0.6980000000000002,-0.48,45955.81400529177,34.51548988689392,40.268439135005075,646018382.6667,-5122048.0,46039.44035053565,12.932621176225627,3363
126,0.006316803765362819,460.57793515969075,2.0479999780654907,0.09999999999999998,0.6980000000000002,-0.48,45917.70087517071,34.51548988689392,40.268439135005075,646018382.6667,-5122048.0,46039.44035053565,15.603812057631451,3363
127,0.0077768691696235214,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6980000000000002,-0.48,28220.88437606328,34.51548988689392,40.268439135005075,646018382.9226999,-2561024.0,28312.37704667406,13.527207443576808,3363
128,0.007988680696463345,460.57793515969075,1.0240000486373901,0.09999999999999998,0.6980000000000002,-0.48,28402.689086146045,34.51548988689392,40.268439135005075,646018383.1787,1024.0,28498.047832702745,13.810050438481372,3363
129,0.0052372164309607795,460.57793515969075,2.0479999780654907,0.6,0.6980000000000002,-0.48,45932.45183643187,34.51548988689392,40.268439135005075,646018382.6667,-5122048.0,46039.44035053565,14.627953657554512,3363
131,0.0065989374741572135,460.57793515969075,1.0240000486373901,0.6,0.6980000000000002,-0.48,28414.613977232457,34.51548988689392,40.268439135005075,646018383.1787,1024.0,28498.047832702745,12.917728551900145,3363
132,0.0036139365663326118,460.57793515969075,2.0479999780654907,1.1,0.6980000000000002,-0.48,45955.147249948495,34.51548988689392,40.268439135005075,646018382.6667,-5122048.0,46039.44035053565,12.98407490637341,3363
144,0.010104749584906725,212.13203435596432,2.0479999780654907,0.09999999999999998,0.7020000000000002,-0.48,45944.58503367663,34.36278549070992,40.37830526421219,646018382.6667,-5122048.0,46039.44035042607,13.773548326371039,3363
147,0.006650054381656353,212.13203435596432,2.0479999780654907,0.6,0.7020000000000002,-0.48,45953.997554699745,34.36278549070992,40.37830526421219,646018382.6667,-5122048.0,46039.44035042607,13.072321578535707,3363
153,0.006285589618965394,460.57793515969075,2.0479999780654907,0.09999999999999998,0.7020000000000002,-0.48,45917.68844035044,34.36278549070992,40.37830526421219,646018382.6667,-5122048.0,46039.44035042607,15.604608939389196,3363
154,0.007695794326614362,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7020000000000002,-0.48,28222.505313752867,34.36278549070992,40.37830526421219,646018382.9226999,-2561024.0,28312.377046614256,13.406843988156893,3363
155,0.008053661441869565,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7020000000000002,-0.48,28399.781356666328,34.36278549070992,40.37830526421219,646018383.1787,1024.0,28498.047832599666,14.019021073765341,3363
156,0.005228402267032444,460.57793515969075,2.0479999780654907,0.6,0.7020000000000002,-0.48,45931.35736201879,34.36278549070992,40.37830526421219,646018382.6667,-5122048.0,46039.44035042607,14.7025840182793,3363
158,0.006661512544531792,460.57793515969075,1.0240000486373901,0.6,0.7020000000000002,-0.48,28411.568381049114,34.36278549070992,40.37830526421219,646018383.1787,1024.0,28498.047832599666,13.151384075492036,3363
159,0.0036264238650426674,460.57793515969075,2.0479999780654907,1.1,0.7020000000000002,-0.48,45953.088185056564,34.36278549070992,40.37830526421219,646018382.6667,-5122048.0,46039.44035042607,13.141701972690305,3363
171,0.009804737968231713,212.13203435596432,2.0479999780654907,0.09999999999999998,0.7060000000000002,-0.48,45950.98084264227,34.211262320008224,40.4880128926444,646018382.6667,-5122048.0,46039.440350585544,13.301090778073545,3363
180,0.006113987142285417,460.57793515969075,2.0479999780654907,0.09999999999999998,0.7060000000000002,-0.48,45925.45667013402,34.211262320008224,40.4880128926444,646018382.6667,-5122048.0,46039.440350585544,15.098588043358335,3363
182,0.007597869918582453,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7060000000000002,-0.48,28411.125202341897,34.211262320008224,40.4880128926444,646018383.1787,1024.0,28498.047832910954,13.185039292247652,3363
183,0.005093444890194992,460.57793515969075,2.0479999780654907,0.6,0.7060000000000002,-0.48,45937.76846717778,34.211262320008224,40.4880128926444,646018382.6667,-5122048.0,46039.440350585544,14.25986559598385,3363
198,0.00965096990981295,212.13203435596432,2.0479999780654907,0.09999999999999998,0.7100000000000002,-0.48,45953.15359748977,34.060908816807846,40.5975587296202,646018382.6667,-5122048.0,46039.440350601115,13.136723572591782,3363
207,0.006065045869666302,460.57793515969075,2.0479999780654907,0.09999999999999998,0.7100000000000002,-0.48,45926.09821791566,34.060908816807846,40.5975587296202,646018382.6667,-5122048.0,46039.440350601115,15.056037505628854,3363
208,0.007375158869122792,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7100000000000002,-0.48,28229.660884114,34.060908816807846,40.5975587296202,646018382.9226999,-2561024.0,28312.377046836056,12.862049815022155,3363
209,0.007604697610121404,460.57793515969075,1.0240000486373901,0.09999999999999998,0.7100000000000002,-0.48,28410.74604229693,34.060908816807846,40.5975587296202,646018383.1787,1024.0,28498.047832862358,13.21376483561191,3363
210,0.005046596483795402,460.57793515969075,2.0479999780654907,0.6,0.7100000000000002,-0.48,45938.924515776176,34.060908816807846,40.5975587296202,646018382.6667,-5122048.0,46039.440350601115,14.178563737201225,3363
225,0.009519213855003844,212.13203435596432,2.0479999780654907,0.09999999999999998,0.7140000000000002,-0.48,45955.902438688965,33.911713536439215,40.70693955662481,646018382.6667,-5122048.0,46039.44035072708,12.92578137198046,3363
