,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
12,0.005553635977291938,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.038000000000000034,-0.31999999999999995,28237.725949379324,96.77215996611358,17.861450335517947,646018382.9226999,-2561024.0,28312.37704585751,12.218927651654594,2467
13,0.005857431473866435,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.038000000000000034,-0.31999999999999995,28400.770706559968,96.77215996611358,17.861450335517947,646018383.4347,2561024.0,28483.492599608977,12.862495329368166,2467
14,0.004282119792819587,460.57793515969075,1.0240000486373901,0.6,-0.038000000000000034,-0.31999999999999995,28247.442913934534,96.77215996611358,17.861450335517947,646018382.9226999,-2561024.0,28312.37704585751,11.395975774191099,2467
15,0.004470535073696141,460.57793515969075,1.0240000486373901,0.6,-0.038000000000000034,-0.31999999999999995,28413.1783709135,96.77215996611358,17.861450335517947,646018383.4347,2561024.0,28483.492599608977,11.858687001137632,2467
30,0.005486330929637587,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.03400000000000004,-0.31999999999999995,28238.965112029597,96.06492244544796,17.838236611120617,646018382.9226999,-2561024.0,28312.377046013076,12.117089913298464,2467
31,0.005706153548655037,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.03400000000000004,-0.31999999999999995,28405.08299707316,96.06492244544796,17.838236611120617,646018383.4347,2561024.0,28483.492599866302,12.522747525454703,2467
33,0.004295387135610734,460.57793515969075,1.0240000486373901,0.6,-0.03400000000000004,-0.31999999999999995,28418.696500390288,96.06492244544796,17.838236611120617,646018383.4347,2561024.0,28483.492599866302,11.383856945342751,2467
48,0.00543727492205445,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.030000000000000034,-0.31999999999999995,28240.463738381226,95.3558250428552,17.817569982561533,646018382.9226999,-2561024.0,28312.377045969213,11.992773456376737,2467
49,0.005520717246996843,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.030000000000000034,-0.31999999999999995,28410.270550506946,95.3558250428552,17.817569982561533,646018383.4347,2561024.0,28483.492599907408,12.101408959328777,2467
66,0.005394978870708307,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.026000000000000037,-0.31999999999999995,28242.131931711378,94.64507842589163,17.799461727549577,646018382.9226999,-2561024.0,28312.377045858244,11.852857389411753,2467
67,0.005969792730217933,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.026000000000000037,-0.31999999999999995,28398.24136344129,94.64507842589163,17.799461727549577,646018383.4347,2561024.0,28483.492599472014,13.057659516982573,2467
69,0.004590557280551441,460.57793515969075,1.0240000486373901,0.6,-0.026000000000000037,-0.31999999999999995,28410.045946067417,94.64507842589163,17.799461727549577,646018383.4347,2561024.0,28483.492599472014,12.119954901285473,2467
85,0.0057508413798820724,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.022000000000000033,-0.31999999999999995,28404.697440971144,93.93289627223054,17.783921769636414,646018383.4347,2561024.0,28483.49259968781,12.553498214972944,2467
87,0.004408698780207457,460.57793515969075,1.0240000486373901,0.6,-0.022000000000000033,-0.31999999999999995,28415.938103490484,93.93289627223054,17.783921769636414,646018383.4347,2561024.0,28483.49259968781,11.623639378208928,2467
102,0.005372311094050998,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.018000000000000037,-0.31999999999999995,28243.27976588613,93.21949489685284,17.77095865630317,646018382.9226999,-2561024.0,28312.37704597441,11.75561823880627,2467
103,0.0058572064924578395,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.018000000000000037,-0.31999999999999995,28402.302997115654,93.21949489685284,17.77095865630317,646018383.4347,2561024.0,28483.492599525507,12.742809926374422,2467
105,0.004526688266369452,460.57793515969075,1.0240000486373901,0.6,-0.018000000000000037,-0.31999999999999995,28412.524598468834,93.21949489685284,17.77095865630317,646018383.4347,2561024.0,28483.492599525507,11.913689693514225,2467
120,0.005378832973353465,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.014000000000000033,-0.31999999999999995,28242.809454021524,92.5050928672414,17.7605795399584,646018382.9226999,-2561024.0,28312.37704602205,11.795557807965414,2467
121,0.005709603207451589,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.014000000000000033,-0.31999999999999995,28405.72154387758,92.5050928672414,17.7605795399584,646018383.4347,2561024.0,28483.492599733723,12.471652324864161,2467
123,0.004358757543885017,460.57793515969075,1.0240000486373901,0.6,-0.014000000000000033,-0.31999999999999995,28417.127736879873,92.5050928672414,17.7605795399584,646018383.4347,2561024.0,28483.492599733723,11.520838758862165,2467
138,0.005464742788348627,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.010000000000000037,-0.31999999999999995,28240.66882179776,91.78991060824607,17.752790161946685,646018382.9226999,-2561024.0,28312.377046079353,11.975660673348445,2467
139,0.0058168775728797565,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.010000000000000037,-0.31999999999999995,28402.03990376722,91.78991060824607,17.752790161946685,646018383.4347,2561024.0,28483.492599688067,12.76343965558228,2467
141,0.004420327498041944,460.57793515969075,1.0240000486373901,0.6,-0.010000000000000037,-0.31999999999999995,28414.708709239763,91.78991060824607,17.752790161946685,646018383.4347,2561024.0,28483.492599688067,11.72892923060782,2467
156,0.005782070387665849,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.006000000000000033,-0.31999999999999995,28231.081380215863,91.07416999837264,17.747594839652134,646018382.9226999,-2561024.0,28312.377045770463,12.751130581607297,2467
157,0.005916966983857949,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.006000000000000033,-0.31999999999999995,28399.57203320621,91.07416999837264,17.747594839652134,646018383.4347,2561024.0,28483.492599468216,12.955351501368686,2467
158,0.004419927891995872,460.57793515969075,1.0240000486373901,0.6,-0.006000000000000033,-0.31999999999999995,28242.772252321625,91.07416999837264,17.747594839652134,646018382.9226999,-2561024.0,28312.377045770463,11.798711238846206,2467
159,0.004551239601480571,460.57793515969075,1.0240000486373901,0.6,-0.006000000000000033,-0.31999999999999995,28410.79309064608,91.07416999837264,17.747594839652134,646018383.4347,2561024.0,28483.492599468216,12.058151501962266,2467
174,0.005509808338558918,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.0020000000000000295,-0.31999999999999995,28238.50971791664,90.35809395932358,17.7449964567653,646018382.9226999,-2561024.0,28312.37704592562,12.154614597672671,2467
175,0.005583272335633762,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.0020000000000000295,-0.31999999999999995,28408.96274560809,90.35809395932358,17.7449964567653,646018383.4347,2561024.0,28483.492599769317,12.209001118947306,2467
187,0.008919349278663405,212.13203435596432,1.0240000486373901,0.09999999999999998,-0.040000000000000036,-0.31699999999999995,28415.441481503,97.19174277003144,17.719392895039388,646018383.4347,2561024.0,28483.49259939061,11.66628628892771,2467
192,0.005759007009005487,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.040000000000000036,-0.31699999999999995,28232.445751752228,97.19174277003144,17.719392895039388,646018382.9226999,-2561024.0,28312.377045693403,12.643677783080022,2467
193,0.006022071429310666,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.040000000000000036,-0.31699999999999995,28397.00964238444,97.19174277003144,17.719392895039388,646018383.4347,2561024.0,28483.49259939061,13.151650619307842,2467
194,0.004474759255928751,460.57793515969075,1.0240000486373901,0.6,-0.040000000000000036,-0.31699999999999995,28241.98892058191,97.19174277003144,17.719392895039388,646018382.9226999,-2561024.0,28312.377045693403,11.86491678112362,2467
195,0.004672591801503006,460.57793515969075,1.0240000486373901,0.6,-0.040000000000000036,-0.31699999999999995,28407.588758725775,97.19174277003144,17.719392895039388,646018383.4347,2561024.0,28483.49259939061,12.321025985268923,2467
210,0.005389847492559352,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.03600000000000003,-0.31699999999999995,28242.922859164686,96.47901821587166,17.694638992945812,646018382.9226999,-2561024.0,28312.3770462069,11.785939677617094,2467
211,0.005631527683366008,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.03600000000000003,-0.31699999999999995,28408.66722559842,96.47901821587166,17.694638992945812,646018383.4347,2561024.0,28483.492599944795,12.23318227987923,2467
223,0.008843670523338122,212.13203435596432,1.0240000486373901,0.09999999999999998,-0.032000000000000035,-0.31699999999999995,28418.506200361044,95.76427436430932,17.672453613946217,646018383.4347,2561024.0,28483.49259956538,11.40056131989435,2467
228,0.005468940414210296,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.032000000000000035,-0.31699999999999995,28241.460034560954,95.76427436430932,17.672453613946217,646018382.9226999,-2561024.0,28312.377046203397,11.909409023326301,2467
229,0.006043276935449488,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.032000000000000035,-0.31699999999999995,28398.443777036216,95.76427436430932,17.672453613946217,646018383.4347,2561024.0,28483.49259956538,13.042148789916704,2467
231,0.004657938557999949,460.57793515969075,1.0240000486373901,0.6,-0.032000000000000035,-0.31699999999999995,28410.119709895756,95.76427436430932,17.672453613946217,646018383.4347,2561024.0,28483.49259956538,12.113867233020425,2467
241,0.0091189976781734,212.13203435596432,1.0240000486373901,0.09999999999999998,-0.028000000000000035,-0.31699999999999995,28414.46622137925,95.04772595218982,17.652849028328344,646018383.4347,2561024.0,28483.492599377627,11.749585354247708,2467
246,0.005484405066133471,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.028000000000000035,-0.31699999999999995,28241.24041286284,95.04772595218982,17.652849028328344,646018382.9226999,-2561024.0,28312.377046081114,11.927835781756333,2467
247,0.006166539623226038,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.028000000000000035,-0.31699999999999995,28395.024599460943,95.04772595218982,17.652849028328344,646018383.4347,2561024.0,28483.492599377627,13.301729204632288,2467
249,0.004797152961745392,460.57793515969075,1.0240000486373901,0.6,-0.028000000000000035,-0.31699999999999995,28405.715328657374,95.04772595218982,17.652849028328344,646018383.4347,2561024.0,28483.492599377627,12.472150634133072,2467
259,0.009026489020581313,212.13203435596432,1.0240000486373901,0.09999999999999998,-0.024000000000000035,-0.31699999999999995,28415.323987460368,94.32959105858679,17.635836129001632,646018383.4347,2561024.0,28483.492599390385,11.676353191816142,2467
265,0.006088029465966541,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.024000000000000035,-0.31699999999999995,28396.81042866456,94.32959105858679,17.635836129001632,646018383.4347,2561024.0,28483.492599390385,13.166789337254858,2467
267,0.004742705572395929,460.57793515969075,1.0240000486373901,0.6,-0.024000000000000035,-0.31699999999999995,28406.962689392043,94.32959105858679,17.635836129001632,646018383.4347,2561024.0,28483.492599390385,12.371734720591304,2467
282,0.005603144678638677,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.020000000000000035,-0.31699999999999995,28238.09950387952,93.61009072194382,17.621424407088195,646018382.9226999,-2561024.0,28312.37704586657,12.188317520236518,2467
283,0.005908237096343015,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.020000000000000035,-0.31699999999999995,28401.883408377576,93.61009072194382,17.621424407088195,646018383.4347,2561024.0,28483.49259959171,12.77569498807283,2467
284,0.004356193491869161,460.57793515969075,1.0240000486373901,0.6,-0.020000000000000035,-0.31699999999999995,28246.916729477245,93.61009072194382,17.621424407088195,646018382.9226999,-2561024.0,28312.37704586657,11.442055443785105,2467
285,0.004572341329211061,460.57793515969075,1.0240000486373901,0.6,-0.020000000000000035,-0.31699999999999995,28412.399489029656,93.61009072194382,17.621424407088195,646018383.4347,2561024.0,28483.49259959171,11.924186392543081,2467
300,0.005711230065939567,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.016000000000000035,-0.31699999999999995,28235.381266981887,92.88944854357163,17.609621930497305,646018382.9226999,-2561024.0,28312.37704593445,12.409333499633373,2467
301,0.0058475820123849685,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.016000000000000035,-0.31699999999999995,28403.830009702244,92.88944854357163,17.609621930497305,646018383.4347,2561024.0,28483.492599704845,12.622407852909925,2467
302,0.004395554726111687,460.57793515969075,1.0240000486373901,0.6,-0.016000000000000035,-0.31699999999999995,28246.13220981858,92.88944854357163,17.609621930497305,646018382.9226999,-2561024.0,28312.37704593445,11.510415814892845,2467
303,0.00449723325719206,460.57793515969075,1.0240000486373901,0.6,-0.016000000000000035,-0.31699999999999995,28414.93680653487,92.88944854357163,17.609621930497305,646018383.4347,2561024.0,28483.492599704845,11.709465672691746,2467
312,0.008902316705202543,212.13203435596432,1.0240000486373901,0.09999999999999998,-0.012000000000000035,-0.31699999999999995,28245.705748052435,92.16789027922113,17.600435325597058,646018382.9226999,-2561024.0,28312.3770456932,11.547406430949355,2467
313,0.008903460097713312,212.13203435596432,1.0240000486373901,0.09999999999999998,-0.012000000000000035,-0.31699999999999995,28416.738538482554,92.16789027922113,17.600435325597058,646018383.4347,2561024.0,28483.492599578258,11.554571484542725,2467
318,0.005934799495098905,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.012000000000000035,-0.31699999999999995,28229.415335782945,92.16789027922113,17.600435325597058,646018382.9226999,-2561024.0,28312.3770456932,12.881126496564987,2467
319,0.006097407274552561,460.57793515969075,1.0240000486373901,0.09999999999999998,-0.012000000000000035,-0.31699999999999995,28396.01047666113,92.16789027922113,17.600435325597058,646018383.4347,2561024.0,28483.492599578258,13.22740510584963,2467
320,0.004609244384798364,460.57793515969075,1.0240000486373901,0.6,-0.012000000000000035,-0.31699999999999995,28239.6331725102,92.16789027922113,17.600435325597058,646018382.9226999,-2561024.0,28312.3770456932,12.061830141649375,2467
321,0.0046602210312749375,460.57793515969075,1.0240000486373901,0.6,-0.012000000000000035,-0.31699999999999995,28409.1728683163,92.16789027922113,17.600435325597058,646018383.4347,2561024.0,28483.492599578258,12.191778480759854,2467
