4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
4307.240234375,0.001702624087319859,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,2.892240018600936,54.8721754807411,0.256,0.7802880236412504,-0.4,-0.08,14506,50.68964931814273,14545.784810070385,646018382.6027,-5760256
4307.240234375,0.004578903368357691,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,8.179610710584805,88.3101906742984,0.256,-0.05935387554706494,-0.4,-0.08,14506,54.85717498594157,14545.784810070385,646018383.1147,-640256
4307.240234375,0.0034597801947738745,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,5.6768141981503435,67.0866340237698,0.256,0.5237821146313901,-0.4,-0.08,14506,50.97352430360914,14545.784810070385,646018382.7307,-4480256
4307.240234375,0.0031805218620209147,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,5.603411484732888,66.45534291685394,0.256,0.8705071519431931,-0.4,-0.08,14506,50.756232783235724,14545.784810070385,646018382.7947,-3840256
4307.240234375,0.005542976770382079,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,9.980385376633405,102.77445007642457,0.256,-0.0757465177787743,-0.4,-0.08,14506,52.97040394336561,14545.784810070385,646018383.3067,1280256
4307.240234375,0.005172149630143608,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,8.883255834567697,99.96323919627943,0.256,0.03751371017530113,-0.4,-0.08,14506,60.507122085088916,14545.784810070385,646018383.4347,2560256
4307.240234375,0.0049080299589374776,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,8.878169003829596,100.95962357136342,0.256,-0.1,-0.4,-0.08,14506,61.54868114108313,14545.784810070385,646018383.4987,3200256
4307.240234375,0.005174573069780419,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,9.520856583395293,105.16261161482463,0.256,-0.1,-0.4,-0.08,14506,59.83925657403388,14545.784810070385,646018384.1387,9600256
4307.240234375,0.0048058677072851975,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,8.719244022447977,97.33300598945064,0.256,-0.1,-0.4,-0.08,14506,59.320397827953244,14545.784810070385,646018384.0107,8320256
4307.240234375,0.004316439692027112,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,7.837334351710644,83.22060418889359,0.256,-0.1,-0.4,-0.08,14506,52.50869931864174,14545.784810070385,646018384.2027,10240256
4307.240234375,0.0032853880473634935,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,5.952578922574438,70.74631133869578,0.256,-0.1,-0.4,-0.08,14506,53.02971342395705,14545.784810070385,646018384.2667,10880256
4307.240234375,0.0028447403888123275,771.7858887149362,3677.956787109375,1976.25439453125,6010.28369140625,4.392135922877792,64.63377129386159,0.256,-0.1,-0.4,-0.08,14506,54.98834231134481,14545.784810070385,646018388.6826999,55040256
4307.240234375,0.0025222404916137036,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,4.597041794822533,62.25474885998206,0.256,-0.1,-0.4,-0.08,14506,51.68835222830947,14545.784810070385,646018388.7466999,55680256
4307.240234375,0.003323862623332002,619.7370021354366,3677.956787109375,1976.25439453125,6010.28369140625,4.51829383221036,60.89567507896693,0.256,-0.1,-0.4,-0.08,14506,50.68818550187184,14545.784810070385,646018388.8747,56960256
4307.240234375,0.0026984008008831078,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,4.951045984381106,65.30040825853943,0.256,-0.1,-0.4,-0.08,14506,53.043980088811296,14545.784810070385,646018388.8106999,56320256
4307.240234375,0.003358844347411083,682.0099669579292,3677.956787109375,1976.25439453125,6010.28369140625,4.816892994938764,71.31868519635768,0.256,-0.1,-0.4,-0.08,14506,59.71745613401261,14545.784810070385,646018393.3547,101760256
4307.240234375,0.0015309634638394378,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,3.236163447963223,59.66325978916515,0.256,1.2461131361794477,-0.4,-0.08,14506,54.426882858198546,14545.784810070385,646018393.1626999,99840256
4307.240234375,0.001893925605080958,1000.0,3677.956787109375,1976.25439453125,6010.28369140625,3.106319945303502,58.87308280760541,0.256,0.4989526329189354,-0.4,-0.08,14506,54.04847100631023,14545.784810070385,646018393.2267,100480256
4307.240234375,0.002957728484895215,900.9418416387665,3677.956787109375,1976.25439453125,6010.28369140625,5.084088556042976,68.93791122923962,0.256,-0.1,-0.4,-0.08,14506,56.013933006396044,14545.784810070385,646018393.4187,102400256
4307.240234375,0.002599161945425267,710.6164850102832,3677.956787109375,1976.25439453125,6010.28369140625,3.8210176211138203,59.82198857110525,0.256,-0.1,-0.4,-0.08,14506,52.52190074067409,14545.784810070385,646018393.4827,103040256
