,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
12,0.007711191712628888,212.13203435596432,2.0479999780654907,0.09999999999999998,0.442,-0.31999999999999995,45948.55035800894,35.90385801834105,28.62030661604214,646018382.6667,-5122048.0,46039.440349051285,13.482580690827884,3067
16,0.004984935421619732,212.13203435596432,2.0479999780654907,0.6,0.442,-0.31999999999999995,45956.7896026298,35.90385801834105,28.62030661604214,646018382.6667,-5122048.0,46039.440349051285,12.856962815648826,3067
24,0.0051271862616910574,460.57793515969075,2.0479999780654907,0.09999999999999998,0.442,-0.31999999999999995,45923.83951059756,35.90385801834105,28.62030661604214,646018382.6667,-5122048.0,46039.440349051285,15.2053173892377,3067
25,0.0060568717058331785,460.57793515969075,1.0240000486373901,0.09999999999999998,0.442,-0.31999999999999995,28233.3117705607,35.90385801834105,28.62030661604214,646018382.9226999,-2561024.0,28312.37704597726,12.574997051018368,3067
26,0.0063414229366389515,460.57793515969075,1.0240000486373901,0.09999999999999998,0.442,-0.31999999999999995,28411.71419458528,35.90385801834105,28.62030661604214,646018383.1787,1024.0,28498.047831896198,13.14029202954911,3067
27,0.005999289488494192,460.57793515969075,1.0240000486373901,0.09999999999999998,0.442,-0.31999999999999995,28405.702429264067,35.90385801834105,28.62030661604214,646018383.4347,2561024.0,28483.49260005514,12.473184901304993,3067
28,0.00404055232939466,460.57793515969075,2.0479999780654907,0.6,0.442,-0.31999999999999995,45937.46690783221,35.90385801834105,28.62030661604214,646018382.6667,-5122048.0,46039.440349051285,14.280997249427207,3067
32,0.002682784763572818,460.57793515969075,2.0479999780654907,1.1,0.442,-0.31999999999999995,45957.3920733827,35.90385801834105,28.62030661604214,646018382.6667,-5122048.0,46039.440349051285,12.81001761658285,3067
48,0.008085911612956874,212.13203435596432,2.0479999780654907,0.09999999999999998,0.446,-0.31999999999999995,45940.94752214972,35.65901555957066,28.763377511310633,646018382.6667,-5122048.0,46039.440348766104,14.035157755891756,3067
52,0.005261903789553997,212.13203435596432,2.0479999780654907,0.6,0.446,-0.31999999999999995,45948.84975197446,35.65901555957066,28.763377511310633,646018382.6667,-5122048.0,46039.440348766104,13.460356369104094,3067
56,0.0030834595879739362,212.13203435596432,2.0479999780654907,1.1,0.446,-0.31999999999999995,45961.380067598286,35.65901555957066,28.763377511310633,646018382.6667,-5122048.0,46039.440348766104,12.494821420718118,3067
60,0.005299399144429175,460.57793515969075,2.0479999780654907,0.09999999999999998,0.446,-0.31999999999999995,45917.26984238344,35.65901555957066,28.763377511310633,646018382.6667,-5122048.0,46039.440348766104,15.631411093222944,3067
61,0.006092235609172255,460.57793515969075,1.0240000486373901,0.09999999999999998,0.446,-0.31999999999999995,28233.286194575932,35.65901555957066,28.763377511310633,646018382.9226999,-2561024.0,28312.377045925685,12.57703075847018,3067
62,0.006524336788989971,460.57793515969075,1.0240000486373901,0.09999999999999998,0.446,-0.31999999999999995,28407.658507801105,35.65901555957066,28.763377511310633,646018383.1787,1024.0,28498.047831748543,13.44539504421036,3067
