,A,Epeak,TS,bkg_nllh,dur,gamma,nllh,phi,theta,time,timeID,hp_ind
0,84.24294377305594,25.118864315095795,7.471626567259887,46039.44032531932,2.0479999780654907,-0.2,46011.52772353903,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
1,13.386616905942082,25.118864315095795,8.42905825027732,46039.44032531932,2.0479999780654907,0.4000000000000001,46003.91581382604,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
2,1.9035744167925646,25.118864315095795,9.83087351866523,46039.44032531932,2.0479999780654907,1.0000000000000002,45991.11728824933,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
3,0.2070224622002367,25.118864315095795,11.922334344808208,46039.44032531932,2.0479999780654907,1.6000000000000003,45968.36929720463,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
4,1.0,25.118864315095795,0.0,46039.44032531932,2.0479999780654907,2.2,,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
5,1.4694518596187907,63.0957344480193,11.368811966074201,46039.44032531932,2.0479999780654907,-0.2,45974.81538255935,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
6,0.5511612729904264,63.0957344480193,11.870143167025791,46039.44032531932,2.0479999780654907,0.4000000000000001,45968.99017591648,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
7,0.19954272301716863,63.0957344480193,12.512467267037678,46039.44032531932,2.0479999780654907,1.0000000000000002,45961.15940676498,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
8,0.06719403437316701,63.0957344480193,13.444578733806349,46039.44032531932,2.0479999780654907,1.6000000000000003,45949.061976654564,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
9,1.0,63.0957344480193,0.0,46039.44032531932,2.0479999780654907,2.2,398401.1835147261,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
10,0.11517443411409689,158.48931924611142,13.736227100175368,46039.44032531932,2.0479999780654907,-0.2,45945.09835784553,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
11,0.08002769488546108,158.48931924611142,13.862010852087554,46039.44032531932,2.0479999780654907,0.4000000000000001,45943.36265288763,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
12,0.05515673426275927,158.48931924611142,14.028276759896245,46039.44032531932,2.0479999780654907,1.0000000000000002,45941.0440508932,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
13,0.037361524721375744,158.48931924611142,14.287204871037071,46039.44032531932,2.0479999780654907,1.6000000000000003,45937.37821380583,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
14,0.003407575198390815,158.48931924611142,15.63235720065961,46039.44032531932,2.0479999780654907,2.2,45917.255029494816,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
15,0.022787026102139254,398.1071705534973,15.015871501217323,46039.44032531932,2.0479999780654907,-0.2,45926.70212684879,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
16,0.0248919969264795,398.1071705534973,14.950405106337996,46039.44032531932,2.0479999780654907,0.4000000000000001,45927.683018897515,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
17,0.026593301946897404,398.1071705534973,14.858190377000868,46039.44032531932,2.0479999780654907,1.0000000000000002,45929.05741467972,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
18,0.02761563636831484,398.1071705534973,14.73981819823768,46039.44032531932,2.0479999780654907,1.6000000000000003,45930.809205060774,213.70607051893543,163.98723142253598,646018382.6667001,-5122048.0,394
