,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
12,0.00810120365184673,212.13203435596432,2.0479999780654907,0.09999999999999998,0.32199999999999984,-0.4,45942.11412230088,51.165935046231546,27.180575640980283,646018382.6667,-5122048.0,46039.44034887714,13.951790320690783,2915
16,0.005211929584723289,212.13203435596432,2.0479999780654907,0.6,0.32199999999999984,-0.4,45951.10397020284,51.165935046231546,27.180575640980283,646018382.6667,-5122048.0,46039.44034887714,13.291830473964023,2915
24,0.005392682668798078,460.57793515969075,2.0479999780654907,0.09999999999999998,0.32199999999999984,-0.4,45915.3959249099,51.165935046231546,27.180575640980283,646018382.6667,-5122048.0,46039.44034887714,15.750836420155176,2915
25,0.006124379484423348,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32199999999999984,-0.4,28233.83286428036,51.165935046231546,27.180575640980283,646018382.9226999,-2561024.0,28312.37704610474,12.533489683593954,2915
26,0.006510994301967495,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32199999999999984,-0.4,28409.86629179219,51.165935046231546,27.180575640980283,646018383.1787,1024.0,28498.047831971107,13.280176217122813,2915
27,0.006540107312905468,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32199999999999984,-0.4,28394.308730664543,51.165935046231546,27.180575640980283,646018383.4347,2561024.0,28483.492599666315,13.355438517830263,2915
28,0.004237257027280407,460.57793515969075,2.0479999780654907,0.6,0.32199999999999984,-0.4,45930.19762913782,51.165935046231546,27.180575640980283,646018382.6667,-5122048.0,46039.44034887714,14.781252973907117,2915
32,0.0027979218819553816,460.57793515969075,2.0479999780654907,1.1,0.32199999999999984,-0.4,45951.76228156527,51.165935046231546,27.180575640980283,646018382.6667,-5122048.0,46039.44034887714,13.24221033754336,2915
48,0.008384535476148541,212.13203435596432,2.0479999780654907,0.09999999999999998,0.32599999999999985,-0.4,45934.19652327693,50.819965913455576,27.294610922802363,646018382.6667,-5122048.0,46039.44034844575,14.508192524833808,2915
52,0.005452220900035066,212.13203435596432,2.0479999780654907,0.6,0.32599999999999985,-0.4,45941.84577772993,50.819965913455576,27.294610922802363,646018382.6667,-5122048.0,46039.44034844575,13.971010751969029,2915
56,0.0031942938889477786,212.13203435596432,2.0479999780654907,1.1,0.32599999999999985,-0.4,45954.56934979186,50.819965913455576,27.294610922802363,646018382.6667,-5122048.0,46039.44034844575,13.028507102035046,2915
60,0.005503158156462404,460.57793515969075,2.0479999780654907,0.09999999999999998,0.32599999999999985,-0.4,45909.41972072464,50.819965913455576,27.294610922802363,646018382.6667,-5122048.0,46039.44034844575,16.125794722810465,2915
61,0.006331427594818484,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32599999999999985,-0.4,28228.178665055046,50.819965913455576,27.294610922802363,646018382.9226999,-2561024.0,28312.377045820398,12.976777779198683,2915
62,0.0066872523520135315,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32599999999999985,-0.4,28404.61492408261,50.819965913455576,27.294610922802363,646018383.1787,1024.0,28498.04783165799,13.669887166716574,2915
63,0.006622185240515658,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32599999999999985,-0.4,28391.581534364122,50.819965913455576,27.294610922802363,646018383.4347,2561024.0,28483.492599434943,13.558102011035377,2915
64,0.004376965491885931,460.57793515969075,2.0479999780654907,0.6,0.32599999999999985,-0.4,45921.90913591026,50.819965913455576,27.294610922802363,646018382.6667,-5122048.0,46039.44034844575,15.331745662871553,2915
66,0.0052480957999748055,460.57793515969075,1.0240000486373901,0.6,0.32599999999999985,-0.4,28415.392004142534,50.819965913455576,27.294610922802363,646018383.1787,1024.0,28498.04783165799,12.857358011306726,2915
67,0.005239791612046437,460.57793515969075,1.0240000486373901,0.6,0.32599999999999985,-0.4,28400.86526461531,50.819965913455576,27.294610922802363,646018383.4347,2561024.0,28483.492599434943,12.855141758816485,2915
68,0.0029377865836135177,460.57793515969075,2.0479999780654907,1.1,0.32599999999999985,-0.4,45941.884878013145,50.819965913455576,27.294610922802363,646018382.6667,-5122048.0,46039.44034844575,13.968211799124893,2915
84,0.007725984192580284,212.13203435596432,2.0479999780654907,0.09999999999999998,0.32999999999999985,-0.4,45950.191734816486,50.47736872882889,27.40925374244152,646018382.6667,-5122048.0,46039.44034906628,13.360285494688698,2915
88,0.0050059922744360935,212.13203435596432,2.0479999780654907,0.6,0.32999999999999985,-0.4,45957.40094471765,50.47736872882889,27.40925374244152,646018382.6667,-5122048.0,46039.44034906628,12.809325067983117,2915
96,0.005159831110021799,460.57793515969075,2.0479999780654907,0.09999999999999998,0.32999999999999985,-0.4,45925.15935583138,50.47736872882889,27.40925374244152,646018382.6667,-5122048.0,46039.44034906628,15.118266648984422,2915
98,0.006261581201622024,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32999999999999985,-0.4,28415.917171905407,50.47736872882889,27.40925374244152,646018383.1787,1024.0,28498.047832058714,12.816447257591081,2915
99,0.006233076733098387,460.57793515969075,1.0240000486373901,0.09999999999999998,0.32999999999999985,-0.4,28401.970603048445,50.47736872882889,27.40925374244152,646018383.4347,2561024.0,28483.492599845627,12.768868140691445,2915
