4U 1700-377_rt_sum,A,Epeak,GRO J1655-40_rt_sum,GX 339-4_rt_sum,Sco X-1_rt_sum,TS,bkg_nllh,dur,gamma,imx,imy,ndets,nllh,solid_angle,time,timeID
85.07746124267578,0.005022108308654631,1000.0,0.0,0.0,692.0693359375,2.726008940238113,63.15216515416231,0.256,1.3340753920103534,-1.36,0.72,2156,59.43660278303325,2046.646268575081,646018382.6027,-5760256
85.07746124267578,0.010077680383280704,696.2687729888272,0.0,0.0,692.0693359375,7.526663634282132,94.53848451745395,0.256,-0.1,-1.36,0.72,2156,66.2131517856414,2046.646268575081,646018383.1147,-640256
85.07746124267578,0.009769550185644963,557.3023578678807,0.0,0.0,692.0693359375,5.048071748268352,77.67815777740753,0.256,0.3333265003984798,-1.36,0.72,2156,64.93664358957498,2046.646268575081,646018382.7307,-4480256
85.07746124267578,0.009864273793115053,490.59145401332864,0.0,0.0,692.0693359375,4.359292617645765,74.05751273009095,0.256,0.6716326421074801,-1.36,0.72,2156,64.55579666696052,2046.646268575081,646018382.7947,-3840256
85.07746124267578,0.014077534107870562,629.0183603680962,0.0,0.0,692.0693359375,9.400251362132803,114.06072957134432,0.256,-0.1,-1.36,0.72,2156,69.87836673570452,2046.646268575081,646018383.3067,1280256
85.07746124267578,0.012380124127578017,628.1379763989711,0.0,0.0,692.0693359375,8.3035959867112,105.15625198501613,0.256,-0.1,-1.36,0.72,2156,70.68139882975296,2046.646268575081,646018383.4347,2560256
85.07746124267578,0.012729450905403549,608.5504875553869,0.0,0.0,692.0693359375,8.27574365381177,101.52545692878833,0.256,-0.1,-1.36,0.72,2156,67.28149041698543,2046.646268575081,646018383.4987,3200256
85.07746124267578,0.013869763867612834,611.1076775838064,0.0,0.0,692.0693359375,9.108120098026802,111.2603160142208,0.256,-0.1,-1.36,0.72,2156,69.78139015418093,2046.646268575081,646018384.1387,9600256
85.07746124267578,0.00989012806372965,748.7803089470244,0.0,0.0,692.0693359375,8.060689582803024,102.18038728012381,0.256,-0.1,-1.36,0.72,2156,69.69302900496922,2046.646268575081,646018384.0107,8320256
85.07746124267578,0.007363775775958186,943.1879983213772,0.0,0.0,692.0693359375,7.451265009061436,91.95826171434193,0.256,-0.1,-1.36,0.72,2156,64.19758659671027,2046.646268575081,646018384.2027,10240256
85.07746124267578,0.009378113887581469,1000.0,0.0,0.0,692.0693359375,5.715996709122277,74.96775892992846,0.256,0.794788948420847,-1.36,0.72,2156,58.631449740580116,2046.646268575081,646018384.2667,10880256
85.07746124267578,0.005200135264209007,697.2635318590528,0.0,0.0,692.0693359375,3.959141554524957,75.77523298414624,0.256,-0.1,-1.36,0.72,2156,67.9378320597631,2046.646268575081,646018388.6826999,55040256
85.07746124267578,0.005213428316076152,783.0452454912029,0.0,0.0,692.0693359375,4.4890763818193875,73.977983239047,0.256,-0.1,-1.36,0.72,2156,63.902079858142685,2046.646268575081,646018388.7466999,55680256
85.07746124267578,0.017328844870317297,264.0983529095288,0.0,0.0,692.0693359375,4.804434000134601,73.10431948788637,0.256,0.571493367166441,-1.36,0.72,2156,61.56302645706169,2046.646268575081,646018388.8747,56960256
85.07746124267578,0.015383910653500917,354.09226906680874,0.0,0.0,692.0693359375,5.303621928240998,79.05277739000441,0.256,0.20858447062429764,-1.36,0.72,2156,64.98857461114503,2046.646268575081,646018388.8106999,56320256
85.07746124267578,0.01255488978761337,371.4992364217234,0.0,0.0,692.0693359375,4.594460726273618,75.9501503605326,0.256,-0.1,-1.36,0.72,2156,65.39561567789725,2046.646268575081,646018393.3547,101760256
85.07746124267578,0.0030782518417168613,553.5724638872314,0.0,0.0,692.0693359375,1.82395509672114,65.70607991150821,0.256,-0.1,-1.36,0.72,2156,64.0426738140807,2046.646268575081,646018393.1626999,99840256
