,A,Epeak,dur,gamma,imx,imy,nllh,phi,theta,time,timeID,bkg_nllh,TS,squareID
6,0.006852118543288628,212.13203435596432,2.0479999780654907,0.09999999999999998,0.482,-0.16000000000000006,45947.17399153143,18.363596705992858,26.924292746896853,646018382.6667,-5122048.0,46039.44034800702,13.584281834207193,3121
8,0.0044732788365792015,212.13203435596432,2.0479999780654907,0.6,0.482,-0.16000000000000006,45953.39908144879,18.363596705992858,26.924292746896853,646018382.6667,-5122048.0,46039.44034800702,13.11802321679804,3121
12,0.004532268054217428,460.57793515969075,2.0479999780654907,0.09999999999999998,0.482,-0.16000000000000006,45926.31914809827,18.363596705992858,26.924292746896853,646018382.6667,-5122048.0,46039.44034800702,15.041356315754664,3121
14,0.0035873785066899908,460.57793515969075,2.0479999780654907,0.6,0.482,-0.16000000000000006,45936.87538939759,18.363596705992858,26.924292746896853,646018382.6667,-5122048.0,46039.44034800702,14.322357250776117,3121
24,0.007048648196847344,212.13203435596432,2.0479999780654907,0.09999999999999998,0.486,-0.16000000000000006,45942.126778564525,18.222480898754906,27.097011766675948,646018382.6667,-5122048.0,46039.440347881,13.950883077172795,3121
26,0.004589764466090611,212.13203435596432,2.0479999780654907,0.6,0.486,-0.16000000000000006,45949.195764328695,18.222480898754906,27.097011766675948,646018382.6667,-5122048.0,46039.440347881,13.434625677874548,3121
30,0.004633706349875493,460.57793515969075,2.0479999780654907,0.09999999999999998,0.486,-0.16000000000000006,45921.61810724839,18.222480898754906,27.097011766675948,646018382.6667,-5122048.0,46039.440347881,15.350715985426183,3121
31,0.005805389981211866,460.57793515969075,1.0240000486373901,0.09999999999999998,0.486,-0.16000000000000006,28392.74337347311,18.222480898754906,27.097011766675948,646018383.4347,2561024.0,28483.492598970704,13.472136096224313,3121
32,0.003669841357494393,460.57793515969075,2.0479999780654907,0.6,0.486,-0.16000000000000006,45932.46800230168,18.222480898754906,27.097011766675948,646018382.6667,-5122048.0,46039.440347881,14.626848298886603,3121
34,0.0024627041112314104,460.57793515969075,2.0479999780654907,1.1,0.486,-0.16000000000000006,45950.32681844541,18.222480898754906,27.097011766675948,646018382.6667,-5122048.0,46039.440347881,13.350170743147203,3121
42,0.006619672048470519,212.13203435596432,2.0479999780654907,0.09999999999999998,0.49,-0.16000000000000006,45953.18366348784,18.083445383048666,27.269338050788605,646018382.6667,-5122048.0,46039.44034840086,13.134434507280183,3121
